,year,artist,song,points
60,1958,Don Gibson,I Can't Stop Lovin' You,5181
61,1959,Ray Price,Heartaches By The Number,2056
62,1959,Flatt & Scruggs,Cabin In The Hills,2868
63,1959,Faron Young,Country Girl,2972
64,1959,Webb Pierce,I Ain't Never,2995
65,1959,Johnny Horton,When It's Springtime In Alaska (It's Forty Below),3109
66,1959,Wilma Lee & Stoney Cooper,Big Midnight Special,3156
67,1959,Wilma Lee & Stoney Cooper,Come Walk With Me,3172
68,1959,George Morgan,I'm In Love Again,3174
69,1959,George Jones,White Lightning,3190
70,1959,Johnny Horton,The Battle Of New Orleans,3225
71,1959,Johnny Cash,Don't Take Your Guns To Town,3374
72,1959,Jim Reeves,Home,3397
73,1959,Stonewall Jackson,Waterloo,3407
74,1959,The Browns,The Three Bells,3414
75,1959,Johnny Cash,I Got Stripes,3469
76,1959,Eddy Arnold,Tennessee Stud,3548
77,1959,Frankie Miller,Black Land Farmer,3558
78,1959,Carl Belew,Am I That Easy To Forget,3565
79,1959,Mac Wiseman,Jimmy Brown The Newsboy,3583
80,1959,Wilburn Brothers,Which One Is To Blame,3601
81,1959,Wilburn Brothers,Somebody's Back In Town,3612
82,1959,Ray Price,That's What It's Like To Be Lonesome,3627
83,1959,Jim Reeves,Billy Bayou,3657
84,1959,Hank Thompson,I've Run Out Of Tomorrows,3669
85,1959,Bill Anderson,Ninety-Nine,3733
86,1959,Skeeter Davis,Set Him Free,3788
87,1959,Don Gibson,Who Cares,3796
88,1959,Jim Reeves,Partners,3826
89,1959,Webb Pierce,A Thousand Miles Ago,3837
90,1959,Simon Crum,Country Music Is Here To Stay,3837
91,1959,Don Gibson,Don't Tell Me Your Troubles,3886
92,1959,Margie,Poor Old Heartsick Me,3920
93,1959,Bill Anderson,That's What It's Like To Be Lonesome,3926
94,1959,Stonewall Jackson,Life To Go,3958
95,1959,Lefty Frizzell,The Long Black Veil,3990
96,1959,Kitty Wells,Mommy For A Day,4047
97,1959,Buck Owens,Under Your Spell Again,4051
98,1959,George Jones,Who Shot Sam,4091
99,1959,Frankie Miller,Family Man,4091
100,1959,Johnny Cash,Luther Played The Boogie,4098
101,1959,Ray Price,The Same Old Me,4113
102,1959,Billy Grammer,Gotta Travel On,4122
103,1959,Margie,My Love And Little Me,4128
104,1959,Jimmy Newman,Grin And Bear It,4140
105,1959,Don Gibson,Lonesome Old House,4164
106,1959,Carl Smith,Ten Thousand Drums,4183
107,1959,Ernest Tubb,I Cried A Tear,4203
108,1959,Ernest Tubb,Next Time,4219
109,1959,Wilma Lee & Stoney Cooper,There's A Big Wheel,4234
110,1959,Hank Snow,The Last Ride,4235
111,1959,The Everly Brothers,('til) I Kissed You,4237
112,1959,Betty Foley,Old Moon,4239
113,1959,The Browns,Beyond The Shadow,4240
114,1959,Charlie,Pick Me Up On Your Way Down,4246
115,1959,Johnnie And Jack,Sailor Man,4273
116,1959,Ferlin Husky,My Reason For Living,4282
117,1959,Johnny Cash And The Tennessee Two,Katy Too,4310
118,1959,Johnny Cash,"Frankie's Man, Johnny",4322
119,1959,The Louvin Brothers,My Baby's Gone,4325
120,1959,Ray Price,City Lights,4328
121,1959,Skeeter Davis,Homebreaker,4330
122,1959,Hank Snow,Chasin' A Rainbow,4334
123,1959,Carl Smith,The Best Years Of Your Life,4363
124,1959,The Jimmies,Dark Hollow,4364
125,1959,Johnny Cash,You Dreamer You,4366
126,1959,Wilburn Brothers,A Woman's Intuition,4367
127,1959,The Jimmies,John Wesley Hardin,4388
128,1959,Wink Martindale,Deck Of Cards,4416
129,1959,Kitty Wells,Your Wild Life's Gonna Get You Down,4417
130,1959,George Jones,Treasure Of Love,4431
131,1959,Hank Thompson,Anybody's Girl,4449
132,1959,Ferlin Husky,Draggin' The River,4454
133,1959,Marion Worth,"Are You Willing, Willie",4460
134,1959,Roy Acuff,So Many Times,4466
135,1959,Faron Young,Last Night At A Party,4489
136,1959,Johnny Horton,Johnny Reb,4494
137,1959,Johnny Cash,Thanks A Lot,4510
138,1959,Eddy Arnold,Chip Off The Old Block,4515
139,1959,Marty Robbins,El Paso,4517
140,1959,Johnny Cash,Five Feet High And Rising,4533
141,1959,Kitty Wells,Amigo's Guitar,4538
142,1959,Marty Robbins,The Hanging Tree,4541
143,1959,Charlie,I'll Catch You When You Fall,4541
144,1959,Faron Young,A Long Time Ago,4553
145,1959,George Morgan,Little Dutch Girl,4570
146,1959,Bob Gallion,You Take The Table And I'll Take The Chairs,4578
147,1959,Faron Young,That's The Way It's Gotta Be,4611
148,1959,The Jimmies,Walkin' My Blues Away,4648
149,1959,Jimmy Newman,You're Makin' A Fool Out Of Me,4652
150,1959,Faron Young,Riverboat,4659
151,1959,Hank Thompson,I Didn't Mean To Fall In Love,4664
152,1959,The Browns,Scarlet Ribbons (For Her Hair),4668
153,1959,Johnny Cash,All Over Again,4676
154,1959,Faron Young,Face To The Wall,4676
155,1959,Ray Price,Under Your Spell Again,4689
156,1959,Johnny Horton,Sal's Got A Sugar Lip,4694
157,1959,Hawkshaw Hawkins,Soldier's Joy,4701
158,1959,The Louvin Brothers,Knoxville Girl,4717
159,1959,Jim Reeves,I'm Beginning To Forget You,4731
160,1959,Marvin Rainwater,Half-Breed,4759
161,1960,Hank Locklin,"Please Help Me, I'm Falling",1807
162,1960,Jim Reeves,He'll Have To Go,2333
163,1960,Buck Owens,Above And Beyond,2519
164,1960,Ray Price,One More Time,2712
165,1960,Cowboy Copas,Alabam,2718
166,1960,Roy Drusky,Another,3028
167,1960,Don Gibson,Just One Time,3272
168,1960,Kitty Wells,Left To Right,3326
169,1960,Wynn Stewart,Wishful Thinking,3365
170,1960,Roy Drusky,Anymore,3429
171,1960,George Morgan,You're The Only Good Thing (That's Happened To Me),3457
172,1960,Marty Robbins,El Paso,3519
173,1960,Ray Price,The Same Old Me,3563
174,1960,Ferlin Husky,Wings Of A Dove,3591
175,1960,Jim Reeves,I'm Gettin' Better,3609
176,1960,Bill Anderson,The Tip Of My Fingers,3652
177,1960,Warren Smith,I Don't Believe I'll Fall In Love Today,3710
178,1960,Kitty Wells,Amigo's Guitar,3720
179,1960,Bob Wills,Heart To Heart Talk,3744
180,1960,Stonewall Jackson,Why I'm Walkin',3746
181,1960,Skeeter Davis,(I Can't Help You) I'm Falling Too,3747
182,1960,Lewis Pruitt,Softly And Tenderly (I'll Hold You In My Arms),3754
183,1960,Faron Young,Your Old Used To Be,3767
184,1960,Webb Pierce,No Love Have I,3768
185,1960,Lou Smith,Cruel Love,3810
186,1960,Buck Owens,Excuse Me (I Think I've Got A Heartache),3816
187,1960,Lewis Pruitt,Timbrook,3820
188,1960,Ernest,Each Moment ('spent With You),3828
189,1960,Jim Reeves,I Know One,3846
190,1960,Hank Thompson,A Six Pack To Go,3900
191,1960,Johnny Horton,Sink The Bismark,3937
192,1960,Charlie,Who Will Buy The Wine,3939
193,1960,Marion Worth,That's My Kind Of Love,3941
194,1960,Faron Young,Riverboat,3943
195,1960,Hank Snow,Miller's Cave,3955
196,1960,Johnny Cash,Seasons Of My Heart,3987
197,1960,Lonnie Irving,Pinball Machine,3998
198,1960,Marty Robbins,Big Iron,4003
199,1960,Ray Godfrey,The Picture,4009
200,1960,Jimmy Newman,A Lovely Work Of Art,4013
201,1960,Wilma Lee & Stoney Cooper,There's A Big Wheel,4059
202,1960,Ray Price,I Wish I Could Fall In Love Today,4061
203,1960,Carl Belew,Too Much To Lose,4089
204,1960,Hank Thompson,She's Just A Whole Lot Like You,4126
205,1960,George Hamilton IV,Before This Day Ends,4144
206,1960,Margie,The Eyes Of Love,4147
207,1960,Frankie Miller,Baby Rocked Her Dolly,4147
208,1960,Wilma Lee & Stoney Cooper,This Ole House,4162
209,1960,Claude Gray,Family Bible,4165
210,1960,Jeanne Black,He'll Have To Stay,4209
211,1960,Merle Kilgore,Dear Mama,4210
212,1960,Bill Leatherwood,The Long Walk,4223
213,1960,Gene Woods,The Ballad Of Wild River,4233
214,1960,Skeeter Davis,Am I That Easy To Forget?,4247
215,1960,Jan Howard,The One You Slip Around With,4252
216,1960,Stonewall Jackson,Mary Don't You Weep,4288
217,1960,Faron Young,Face To The Wall,4291
218,1960,The Stanley Brothers,How Far To Little Rock,4292
219,1960,George Jones,Accidently On Purpose,4301
220,1960,Don Gibson,"Far, Far Away",4335
221,1960,Merle Kilgore,Love Has Made You Beautiful,4346
222,1960,Ernest,You Can't Pick A Rose In December,4369
223,1960,The Jimmies,Riverboat Gambler,4374
224,1960,Freddie Hart,The Key's In The Mailbox,4407
225,1960,Bob Luman,Let's Think About Living,4420
226,1960,Marion Worth,"Are You Willing, Willie",4424
227,1960,Clyde Beavers,Here I Am Drunk Again,4427
228,1960,Jim Reeves,I Missed Me,4434
229,1960,The Browns,Scarlet Ribbons (For Her Hair),4450
230,1960,Webb Pierce,(Doin' The) Lovers Leap,4460
231,1960,Hank Snow,The Last Ride,4479
232,1960,Ted Self,Little Angel (Come Rock Me To Sleep),4484
233,1960,Buck Owens,Under Your Spell Again,4486
234,1960,Ray Price,Under Your Spell Again,4488
235,1960,Johnny Cash And The Tennessee Two,Straight A's In Love,4490
236,1960,Elmer Snodgrass And The Musical Pioneers,Until Today,4503
237,1960,Kitty Wells,Carmel By The Sea,4527
238,1960,Loretta Lynn,I'm A Honky Tonk Girl,4535
239,1960,Faron Young,Country Girl,4545
240,1960,George Jones,The Window Up Above,4567
241,1960,Floyd Cramer,Last Date,4568
242,1960,Jimmy Newman,Wanting You With Me Tonight,4579
243,1960,Johnny Horton,North To Alaska,4591
244,1960,Stonewall Jackson,A Little Guy Called Joe,4592
245,1960,Webb Pierce,Drifting Texas Sand,4602
246,1960,Webb Pierce,Is It Wrong (For Loving You),4603
247,1960,Frankie Miller,Family Man,4613
248,1960,Johnny Cash,Smiling Bill McCall,4613
249,1960,Johnny Sea,Nobody's Darling But Mine,4614
250,1960,Allan Riddle,The Moon Is Crying,4616
251,1960,Webb Pierce,Fallen Angel,4620
252,1960,Roger Miller,You Don't Want My Love,4620
253,1960,The Fendermen,Mule Skinner Blues,4627
254,1960,The Jimmies,Reasons To Live,4635
255,1960,Marion Worth,I Think I Know,4638
256,1960,Wilma Lee & Stoney Cooper,"Johnny, My Love (Grandma's Diary)",4644
257,1960,Ernest Tubb,Ev'rybody's Somebody's Fool,4681
258,1960,George Jones,Money To Burn,4684
259,1960,Johnny Cash,Second Honeymoon,4691
260,1960,Bill Anderson,Dead Or Alive,4710
261,1961,Patsy Cline/Jim Reeves,I Fall To Pieces,1616
262,1961,George Jones,Tender Years,2572
263,1961,George Jones,The Window Up Above,2780
264,1961,Buck Owens,Foolin' Around,2783
265,1961,Roy Drusky,Three Hearts In A Tangle,2795
266,1961,Don Gibson,Sea Of Heartbreak,2922
267,1961,Faron Young,Hello Walls,3079
268,1961,Claude Gray,I'll Just Have A Cup Of Coffee (Then I'll Go),3120
269,1961,Kitty Wells,Heartbreak U.S.A.,3137
270,1961,Buck Owens,Under The Influence Of Love,3311
271,1961,Webb Pierce,Sweet Lips,3328
272,1961,Ray Price,Heart Over Mind,3367
273,1961,Tex Ritter,I Dreamed Of A Hill-Billy Heaven,3388
274,1961,Marty Robbins,Don't Worry,3403
275,1961,Ferlin Husky,Wings Of A Dove,3439
276,1961,Hank Snow,Beggar To A King,3512
277,1961,Claude Gray,My Ears Should Burn (When Fools Are Talked About),3581
278,1961,Leroy Van Dyke,Walk On By,3596
279,1961,Bill Anderson,Po' Folks,3670
280,1961,Roger Miller,When Two Worlds Collide,3712
281,1961,Jim Reeves,I Missed Me,3735
282,1961,Bobby Edwards,You're The Reason,3736
283,1961,Bob Gallion,Loving You (Was Worth This Broken Heart),3765
284,1961,Marion Worth,I Think I Know,3847
285,1961,Johnny Horton,North To Alaska,3848
286,1961,Marty Robbins,It's Your World,3855
287,1961,Roy Drusky,I Went Out Of My Way (To Make You Happy),3871
288,1961,Claude King,"Big River, Big Man",3888
289,1961,Webb Pierce,Let Forgiveness In,3905
290,1961,Warren Smith,Odds And Ends (Bits And Pieces),3928
291,1961,Ralph Emery,Hello Fool,3968
292,1961,Rusty & Doug Kershaw,Louisiana Man,3970
293,1961,Buck Owens,Loose Talk,3998
294,1961,Webb Pierce,Walking The Streets,4009
295,1961,Leon McAuliffe,Cozy Inn,4079
296,1961,Hank Locklin,Happy Birthday To Me,4093
297,1961,The Louvin Brothers,I Love You Best Of All,4094
298,1961,Wanda Jackson,Right Or Wrong,4101
299,1961,Skeeter Davis,My Last Date (With You),4104
300,1961,Faron Young,Backtrack,4117
301,1961,Jim Reeves,The Blizzard,4138
302,1961,Bill Anderson,Walk Out Backwards,4143
303,1961,Porter Wagoner,Your Old Love Letters,4148
304,1961,Webb Pierce,How Do You Talk To A Baby,4149
305,1961,Ray Price,Soft Rain,4156
306,1961,George Hamilton IV,Three Steps To The Phone (Millions of Miles),4180
307,1961,Jimmy Dean,Big Bad John,4196
308,1961,Rose Maddox,Kissing My Pillow,4217
309,1961,Webb Pierce,Fallen Angel,4237
310,1961,Roy Drusky,I'd Rather Loan You Out,4254
311,1961,Don Gibson,Sweet Dreams,4257
312,1961,Buck Owens,Mental Cruelty,4267
313,1961,Hank Locklin,You're The Reason,4289
314,1961,Hank Locklin,One Step Ahead Of My Past,4293
315,1961,Hank Thompson,Oklahoma Hills,4299
316,1961,Ray Price,The Twenty-Fourth Hour,4369
317,1961,Skeeter Davis,The Hand You're Holding Now,4369
318,1961,Floyd Cramer,San Antonio Rose,4382
319,1961,Jim Reeves,What Would You Do?,4395
320,1961,Ernest,You Can't Pick A Rose In December,4402
321,1961,Flatt & Scruggs,Polka On A Banjo,4406
322,1961,Jimmy Newman,Wanting You With Me Tonight,4419
323,1961,Skeeter Davis,Optimistic,4421
324,1961,Floyd Cramer,Last Date,4422
325,1961,Reno & Smiley,Don't Let Your Sweet Love Die,4441
326,1961,Cowboy Copas,Sunny Tennessee,4442
327,1961,Buck Owens,Excuse Me (I Think I've Got A Heartache),4443
328,1961,Rusty & Doug Kershaw,Diggy Liggy Lo,4447
329,1961,Johnny Hardy,In Memory Of Johnny Horton,4451
330,1961,Don Winters,Too Many Times,4452
331,1961,Eddy Arnold,One Grain Of Sand,4457
332,1961,Hank Thompson,Hangover Tavern,4462
333,1961,Kitty Wells,The Other Cheek,4487
334,1961,Lewis Pruitt,Crazy Bullfrog,4495
335,1961,Carl Smith,Kisses Never Lie,4507
336,1961,Johnny Cash With The Gene Lowery Singers,Oh Lonesome Me,4518
337,1961,Jim Reeves,Am I Losing You,4545
338,1961,Ernest Tubb,Thoughts Of A Fool,4547
339,1961,Lawton Williams,Anywhere There's People,4549
340,1961,Cowboy Copas,Alabam,4576
341,1961,Johnny Horton,Sleepy-Eyed John,4581
342,1961,Roger Miller,You Don't Want My Love,4600
343,1961,Cowboy Copas,Flat Top,4603
344,1961,Cowboy Copas,Signed Sealed And Delivered,4604
345,1961,Del Reeves,Be Quiet Mind,4607
346,1961,Patsy Cline,Crazy,4612
347,1961,Jimmy Newman,Everybody's Dying For Love,4624
348,1961,Ray Sanders,Lonelyville,4640
349,1961,Wilma Lee & Stoney Cooper,Wreck On The Highway,4645
350,1961,Jim Nesbitt,Please Mr. Kennedy,4658
351,1961,Hank Locklin,From Here To There To You,4664
352,1961,George Hamilton IV,To You And Yours (From Me And Mine),4687
353,1961,Jimmy Smart,Shorty,4689
354,1961,Ernest Tubb,Through That Door,4693
355,1961,Rose Maddox,I Want To Live Again,4701
356,1961,Hank Snow,The Restless One,4704
357,1961,Stonewall Jackson,A Little Guy Called Joe,4706
358,1961,Claude King,The Comancheros,4713
359,1961,Wanda Jackson,In The Middle Of A Heartache,4739
360,1961,Flatt & Scruggs,Go Home,4754
361,1962,Porter Wagoner,Misery Loves Company,2606
362,1962,Claude King,Wolverton Mountain,2769
363,1962,Bill Anderson,Mama Sang A Song,2967
364,1962,George Jones,She Thinks I Still Care,3067
365,1962,Billy Walker,Charlie's Shoes,3120
366,1962,Stonewall Jackson,A Wound Time Can't Erase,3254
367,1962,Jim Reeves,Adios Amigo,3288
368,1962,Marty Robbins,Devil Woman,3292
369,1962,Wilburn Brothers,Trouble's Back In Town,3316
370,1962,Leroy Van Dyke,Walk On By,3418
371,1962,Jim Reeves,I'm Gonna Change Everything,3438
372,1962,Patsy Cline,She's Got You,3475
373,1962,Eddy Arnold,A Little Heartache,3525
374,1962,Don Gibson,Lonesome Number One,3550
375,1962,Ernest,Everybody But Me,3555
376,1962,Faron Young,The Comeback,3556
377,1962,Jim Reeves,Losing Your Love,3597
378,1962,Hank Snow,I've Been Everywhere,3605
379,1962,Sheb Wooley,That's My Pa,3697
380,1962,Eddy Arnold,After Loving You,3706
381,1962,Burl Ives,A Little Bitty Tear,3706
382,1962,Webb Pierce,Alla My Love,3817
383,1962,Loretta Lynn,Success,3880
384,1962,Buck Owens,Nobody's Fool But Yours,3886
385,1962,Judy Lynn,Footsteps Of A Fool,3910
386,1962,George Jones,A Girl I Used To Know,3930
387,1962,Ray Price,Pride,3930
388,1962,Don Gibson,I Can Mend Your Broken Heart,3993
389,1962,Patsy Cline,Crazy,3994
390,1962,Carl Smith,Air Mail To Heaven,4006
391,1962,Webb Pierce,Cow Town,4007
392,1962,Kitty Wells,Unloved Unwanted,4015
393,1962,Lawton Williams,Anywhere There's People,4020
394,1962,George Hamilton IV,If You Don't Know I Ain't Gonna Tell You,4066
395,1962,Rex Allen,Don't Go Near The Indians,4077
396,1962,Patti Page,Go On Home,4081
397,1962,Hank Locklin,Happy Journey,4093
398,1962,Jimmy Dean,P.T. 109,4099
399,1962,Walter Brennan,Old Rivers,4102
400,1962,Johnny Tillotson,It Keeps Right On A-Hurtin',4102
401,1962,Webb Pierce,Crazy Wild Desire,4112
402,1962,Burl Ives,Funny Way Of Laughin',4130
403,1962,Faron Young,Three Days,4136
404,1962,Webb Pierce,Take Time,4138
405,1962,Leroy Van Dyke,If A Woman Answers (Hang Up The Phone),4145
406,1962,Jim Reeves,(How Can I Write On Paper) What I Feel In My Heart,4168
407,1962,Willie Nelson,Willingly,4186
408,1962,Willie Nelson,Touch Me,4193
409,1962,Carl Belew,Hello Out There,4195
410,1962,George Jones,"Aching, Breaking Heart",4206
411,1962,Marty Robbins,Sometimes I'm Tempted,4230
412,1962,Patsy Cline,When I Get Thru With You (You'll Love Me Too),4241
413,1962,Johnny Cash,Tennessee Flat-Top Box,4243
414,1962,Ray Price,Soft Rain,4250
415,1962,Billy Walker,Willie The Weeper,4251
416,1962,Jimmy Dean,Big Bad John,4266
417,1962,Johnny Horton,Honky-Tonk Man,4269
418,1962,Burl Ives,Call Me Mr. In-Between,4273
419,1962,Jimmy Dean,Little Black Book,4321
420,1962,Kitty Wells,Will Your Lawyer Talk To God,4338
421,1962,Buck Owens,Save The Last Dance For Me,4353
422,1962,Kitty Wells,We Missed You,4369
423,1962,George Jones,Open Pit Mine,4378
424,1962,Eddy Arnold,Tears Broke Out On Me,4391
425,1962,Ferlin Husky,Somebody Save Me,4392
426,1962,Hank Locklin,We're Gonna Go Fishin',4393
427,1962,James O'Gwynn,My Name Is Mud,4407
428,1962,Jimmy Dean,Dear Ivan,4415
429,1962,Del Reeves,He Stands Real Tall,4419
430,1962,Porter Wagoner,Cold Dark Waters,4420
431,1962,George Jones & Margie Singleton,Waltz Of The Angels,4421
432,1962,Johnny Tillotson,Send Me The Pillow You Dream On,4425
433,1962,Earl Scott,Then A Tear Fell,4430
434,1962,Johnny Cash,In The Jailhouse Now,4430
435,1962,Jimmy Dean,The Cajun Queen,4448
436,1962,David Allan Coe And Bill Anderson,Get A Little Dirt On Your Hands,4450
437,1962,Patsy Cline,So Wrong,4451
438,1962,Rose Maddox,Sing A Little Song Of Heartache,4452
439,1962,Flatt & Scruggs,Go Home,4452
440,1962,Bob Gallion,Wall To Wall Love,4455
441,1962,Ferlin Husky,The Waltz You Saved For Me,4460
442,1962,Stonewall Jackson,One Look At Heaven,4465
443,1962,Webb Pierce,Sooner Or Later,4474
444,1962,Wanda Jackson,In The Middle Of A Heartache,4479
445,1962,The Springfields,Silver Threads And Golden Needles,4486
446,1962,Hank Snow,You Take The Future (And I'll Take The Past),4487
447,1962,Skeeter Davis,Where I Ought To Be,4512
448,1962,George Jones,Big Fool Of The Year,4518
449,1962,Marty Robbins,Love Can't Wait,4544
450,1962,Claude King,The Comancheros,4548
451,1962,Jimmie Davis,Where The Old Red River Flows,4549
452,1962,Buck Owens,Kickin' Our Hearts Around,4551
453,1962,Ernest Tubb,I'm Looking High And Low For My Baby,4561
454,1962,Dave Dudley,Under Cover Of The Night,4564
455,1962,Del Reeves,Be Quiet Mind,4566
456,1962,"""Little"" Jimmy Dickens",The Violet And A Rose,4572
457,1962,Kitty Wells,Day Into Night,4576
458,1962,Ray Price,I've Just Destroyed The World (I'm Living In),4592
459,1962,Flatt & Scruggs,Just Ain't,4613
460,1962,Webb Pierce,Walking The Streets,4622
461,1963,Ernest,Talk Back Trembling Lips,2535
462,1963,Buck Owens And Ringo Starr,Act Naturally,2640
463,1963,George Jones & Melba Montgomery,We Must Have Been Out Of Our Minds,2690
464,1963,Bill Anderson,Still,2707
465,1963,Johnny Cash,Ring Of Fire,2818
466,1963,Hawkshaw Hawkins,Lonesome 7-7203,2923
467,1963,George Hamilton IV,Abilene,3004
468,1963,Jim Reeves,Is This Me?,3195
469,1963,George Jones,You Comb Her Hair,3240
470,1963,Dave Dudley,Six Days On The Road,3295
471,1963,Skeeter Davis,The End Of The World,3320
472,1963,Carl Butler & Pearl,Don't Let Me Cross Over,3395
473,1963,Bill Anderson,8 X 10,3415
474,1963,Ray Price,Make The World Go Away,3511
475,1963,Ray Price,Walk Me To The Door,3539
476,1963,Roy Drusky,Second Hand Rose,3572
477,1963,Jim Reeves,Guilty,3581
478,1963,Bobby Bare,Detroit City,3638
479,1963,George Jones,Not What I Had In Mind,3643
480,1963,Buck Owens,Love's Gonna Live Here,3684
481,1963,Ned Miller,From A Jack To A King,3772
482,1963,Faron Young,The Yellow Bandana,3773
483,1963,Flatt & Scruggs,The Ballad Of Jed Clampett,3812
484,1963,Patsy Cline,Leavin' On Your Mind,3817
485,1963,Patsy Cline,Sweet Dreams (Of You),3835
486,1963,Gary Buck,Happy To Be Unhappy,3847
487,1963,Justin Tubb,"Take A Letter, Miss Gray",3866
488,1963,Ray Price,You Took Her Off My Hands (Now Please Take Her Off My Mind),3897
489,1963,Roy Clark,Tips Of My Fingers,3906
490,1963,Ernest Tubb,Thanks A Lot,3925
491,1963,Webb Pierce,Sands Of Gold,3959
492,1963,Sonny James,The Minute You're Gone,3987
493,1963,Dave Dudley,Cowboy Boots,3988
494,1963,Skeets McDonald,Call Me Mr. Brown,3989
495,1963,Coleman O'Neal,"Mr. Heartache, Move On",4012
496,1963,Orville Couch,Hello Trouble,4029
497,1963,Skeeter Davis,I'm Saving My Love,4041
498,1963,Ernest,I Take The Chance,4082
499,1963,Judy Lynn,My Father's Voice,4084
500,1963,Stonewall Jackson,Old Showboat,4091
501,1963,Patsy Cline,Faded Love,4093
502,1963,Wilburn Brothers,Roll Muddy River,4102
503,1963,Carl Butler & Pearl,Loving Arms,4114
504,1963,David Houston,Mountain Of Love,4119
505,1963,Cowboy Copas,Goodbye Kisses,4133
506,1963,Grandpa Jones,T For Texas,4155
507,1963,Wilburn Brothers,Tell Her So,4157
508,1963,Del Reeves,The Only Girl I Can't Forget,4169
509,1963,Country Johnny Mathis,Please Talk To My Heart,4226
510,1963,Hank Snow,Ninety Miles An Hour (Down A Dead End Street),4237
511,1963,Rose Maddox,Down To The River,4240
512,1963,Bobby Bare,500 Miles Away From Home,4263
513,1963,Eddy Arnold,A Million Years Or So,4268
514,1963,Buck Owens,You're For Me,4271
515,1963,Flatt & Scruggs,Pearl Pearl Pearl,4281
516,1963,Hank Snow,The Man Who Robbed The Bank At Santa Fe,4298
517,1963,Porter Wagoner,I've Enjoyed As Much Of This As I Can Stand,4337
518,1963,Eddy Arnold,Does He Mean That Much To You?,4350
519,1963,Loretta Lynn,The Other Woman,4357
520,1963,Marty Robbins,Not So Long Ago,4377
521,1963,Marty Robbins,Ruby Ann,4382
522,1963,Stonewall Jackson,Can't Hang Up The Phone,4399
523,1963,Johnny Cash,The Matador,4402
524,1963,Eddy Arnold,Yesterday's Memories,4415
525,1963,Rose Maddox,Sing A Little Song Of Heartache,4427
526,1963,Don Gibson,Head Over Heels In Love With You,4442
527,1963,Skeeter Davis,I Can't Stay Mad At You,4449
528,1963,Webb Pierce,Those Wonderful Years,4476
529,1963,Johnny A.,Don't Call Me From A Honky Tonk,4483
530,1963,Kitty Wells,Cold And Lonely (Is The Forecast For Tonight),4531
531,1963,Claude King,Sheepskin Valley,4531
532,1963,Marty Robbins,Cigarettes And Coffee Blues,4545
533,1963,Johnny & Jonie Mosby,Trouble In My Arms,4552
534,1963,Leon McAuliffe,Faded Love,4562
535,1963,Loretta Lynn,Before I'm Over You,4565
536,1963,Billy Walker,"Heart, Be Careful",4568
537,1963,Stonewall Jackson,Wild Wild Wind,4602
538,1963,Mac Wiseman,Your Best Friend And Me,4605
539,1963,Webb Pierce,If The Back Door Could Talk,4611
540,1963,Carl Smith,In The Back Room Tonight,4613
541,1963,Darrell Mccall,A Stranger Was Here,4614
542,1963,Claude King,I've Got The World By The Tail,4617
543,1963,Webb Pierce,Sawmill,4617
544,1963,Bill Goodwin,Shoes Of A Fool,4627
545,1963,Rose Maddox,Lonely Teardrops,4643
546,1963,Faron Young,Down By The River,4655
547,1963,Jimmy C. Newman,Bayou Talk,4662
548,1963,Ott Stephens,Robert E. Lee,4680
549,1963,Faron Young,We've Got Something In Common,4683
550,1963,Faron Young,Nightmare,4683
551,1963,Porter Wagoner,My Baby's Not Here (In Town Tonight),4693
552,1963,Marty Robbins,Begging To You,4709
553,1963,Earl Scott,Loose Lips,4728
554,1963,Bob Gallion,Wall To Wall Love,4736
555,1963,Claude Gray,"Knock Again, True Love",4780
556,1963,Buck Owens,Sweethearts In Heaven,4786
557,1963,Kitty Wells,I Gave My Wedding Dress Away,4788
558,1963,Buck Owens,We're The Talk Of The Town,4789
559,1963,Vernon Stewart,The Way It Feels To Die,4792
560,1963,Melba Montgomery,Hall Of Shame,4809
561,1964,Buck Owens,My Heart Skips A Beat,2772
562,1964,Buck Owens,Together Again,2853
563,1964,Jim Reeves,Welcome To My World,2886
564,1964,Charlie Louvin,I Don't Love You Anymore,2898
565,1964,Jim Reeves,I Guess I'm Crazy,2908
566,1964,Ray Price,Burning Memories,2933
567,1964,Lefty Frizzell,"Saginaw, Michigan",2971
568,1964,Roger Miller,Dang Me,3063
569,1964,Kitty Wells,This White Circle On My Finger,3150
570,1964,Kitty Wells,Password,3184
571,1964,Johnny Cash,Understand Your Man,3207
572,1964,Webb Pierce,Memory #1,3230
573,1964,Loretta Lynn,Wine Women And Song,3288
574,1964,Jean Shepard,Second Fiddle (To An Old Guitar),3300
575,1964,The Browns,Then I'll Stop Loving You,3304
576,1964,Faron Young,Keeping Up With The Joneses,3310
577,1964,Jim Nesbitt,Looking For More In '64,3341
578,1964,Ernest,I Love To Dance With Annie,3361
579,1964,Porter Wagoner,Sorrow On The Rocks,3395
580,1964,Billy Walker,Circumstances,3413
581,1964,Marty Robbins,The Cowboy In The Continental Suit,3431
582,1964,Buck Owens,I Don't Care (Just As Long As You Love Me),3439
583,1964,Stonewall Jackson,Don't Be Angry,3497
584,1964,Ernest Tubb & Loretta Lynn,Mr. And Mrs. Used To Be,3514
585,1964,Jim Reeves,Love Is No Excuse,3545
586,1964,Johnny Cash,The Ballad Of Ira Hayes,3546
587,1964,Eddy Arnold,Molly,3565
588,1964,Ned Miller,Invisible Tears,3589
589,1964,Ernest,A Week In The Country,3604
