,date,rank,artist,song,year
7,2022-01-29,8,The Weeknd,Out Of Time,2022
8,2022-01-29,9,Chloe,Have Mercy,2022
9,2022-01-29,10,The Weeknd,Is There Someone Else?,2022
10,2022-01-29,11,Ari Lennox,Pressure,2022
11,2022-01-29,12,Summer Walker & SZA,No Love,2022
12,2022-01-29,13,Yung Bleu & Kehlani,Beautiful Lies,2022
13,2022-01-29,14,"The Weeknd Featuring Tyler, The Creator",Here We Go... Again,2022
14,2022-01-29,15,Summer Walker & JT,Ex For A Reason,2022
15,2022-01-29,16,The Weeknd,Best Friends,2022
16,2022-01-29,17,The Weeknd Featuring Lil Wayne,I Heard You're Married,2022
17,2022-01-29,18,Mary J. Blige,Good Morning Gorgeous,2022
18,2022-01-29,19,The Weeknd,Don't Break My Heart,2022
19,2022-01-29,20,RealestK,WFM,2022
20,2022-01-29,21,Summer Walker,Insane,2022
21,2022-01-29,22,Summer Walker & Ari Lennox,Unloyal,2022
22,2022-01-29,23,H.E.R. Featuring Lil Baby,Find A Way,2022
23,2022-01-29,24,Summer Walker,Constant Bulls**t,2022
24,2022-01-29,25,Summer Walker Featuring Lil Durk,Toxic,2022
0,2022-02-12,1,Silk Sonic (Bruno Mars & Anderson .Paak),Smokin Out The Window,2022
1,2022-02-12,2,Muni Long,Hrs And Hrs,2022
2,2022-02-12,3,SZA,I Hate U,2022
3,2022-02-12,4,Doja Cat,Woman,2022
4,2022-02-12,5,The Weeknd,Sacrifice,2022
5,2022-02-12,6,Frank Ocean,Lost,2022
6,2022-02-12,7,Giveon,For Tonight,2022
7,2022-02-12,8,Ari Lennox,Pressure,2022
8,2022-02-12,9,Chloe,Have Mercy,2022
9,2022-02-12,10,Fireboy DML & Ed Sheeran,Peru,2022
10,2022-02-12,11,Yung Bleu & Kehlani,Beautiful Lies,2022
11,2022-02-12,12,Chris Brown,Iffy,2022
12,2022-02-12,13,Summer Walker & SZA,No Love,2022
13,2022-02-12,14,Ella Mai,DFMU,2022
14,2022-02-12,15,The Weeknd,Out Of Time,2022
15,2022-02-12,16,The Weeknd,Is There Someone Else?,2022
16,2022-02-12,17,Mary J. Blige,Good Morning Gorgeous,2022
17,2022-02-12,18,Summer Walker & JT,Ex For A Reason,2022
18,2022-02-12,19,"The Weeknd Featuring Tyler, The Creator",Here We Go... Again,2022
19,2022-02-12,20,The Weeknd,Best Friends,2022
20,2022-02-12,21,Muni Long,Time Machine,2022
21,2022-02-12,22,RealestK,WFM,2022
22,2022-02-12,23,Summer Walker,Insane,2022
23,2022-02-12,24,Tems,Free Mind,2022
24,2022-02-12,25,The Weeknd Featuring Lil Wayne,I Heard You're Married,2022
0,2022-02-05,1,Silk Sonic (Bruno Mars & Anderson .Paak),Smokin Out The Window,2022
1,2022-02-05,2,Muni Long,Hrs And Hrs,2022
2,2022-02-05,3,SZA,I Hate U,2022
3,2022-02-05,4,The Weeknd,Sacrifice,2022
4,2022-02-05,5,Doja Cat,Woman,2022
5,2022-02-05,6,Frank Ocean,Lost,2022
6,2022-02-05,7,Giveon,For Tonight,2022
7,2022-02-05,8,Ari Lennox,Pressure,2022
8,2022-02-05,9,Chloe,Have Mercy,2022
9,2022-02-05,10,Yung Bleu & Kehlani,Beautiful Lies,2022
10,2022-02-05,11,Summer Walker & SZA,No Love,2022
11,2022-02-05,12,Chris Brown,Iffy,2022
12,2022-02-05,13,The Weeknd,Out Of Time,2022
13,2022-02-05,14,The Weeknd,Is There Someone Else?,2022
14,2022-02-05,15,Summer Walker & JT,Ex For A Reason,2022
15,2022-02-05,16,Mary J. Blige,Good Morning Gorgeous,2022
16,2022-02-05,17,"The Weeknd Featuring Tyler, The Creator",Here We Go... Again,2022
17,2022-02-05,18,The Weeknd,Best Friends,2022
18,2022-02-05,19,The Weeknd Featuring Lil Wayne,I Heard You're Married,2022
19,2022-02-05,20,Summer Walker,Insane,2022
20,2022-02-05,21,RealestK,WFM,2022
21,2022-02-05,22,The Weeknd,Don't Break My Heart,2022
22,2022-02-05,23,Summer Walker & Ari Lennox,Unloyal,2022
23,2022-02-05,24,Tems,Free Mind,2022
24,2022-02-05,25,H.E.R. Featuring Lil Baby,Find A Way,2022
0,2022-02-19,1,Muni Long,Hrs And Hrs,2022
1,2022-02-19,2,Silk Sonic (Bruno Mars & Anderson .Paak),Smokin Out The Window,2022
2,2022-02-19,3,SZA,I Hate U,2022
3,2022-02-19,4,Doja Cat,Woman,2022
4,2022-02-19,5,The Weeknd,Sacrifice,2022
5,2022-02-19,6,Frank Ocean,Lost,2022
6,2022-02-19,7,Giveon,For Tonight,2022
7,2022-02-19,8,Ari Lennox,Pressure,2022
8,2022-02-19,9,Fireboy DML & Ed Sheeran,Peru,2022
9,2022-02-19,10,Yung Bleu & Kehlani,Beautiful Lies,2022
10,2022-02-19,11,Queen Naija & Big Sean,Hate Our Love,2022
11,2022-02-19,12,Chris Brown,Iffy,2022
12,2022-02-19,13,Summer Walker & SZA,No Love,2022
13,2022-02-19,14,Mary J. Blige,Good Morning Gorgeous,2022
14,2022-02-19,15,The Weeknd,Out Of Time,2022
15,2022-02-19,16,The Weeknd,Is There Someone Else?,2022
16,2022-02-19,17,Ella Mai,DFMU,2022
17,2022-02-19,18,Muni Long,Time Machine,2022
18,2022-02-19,19,Summer Walker & JT,Ex For A Reason,2022
19,2022-02-19,20,Tems,Free Mind,2022
20,2022-02-19,21,RealestK,WFM,2022
21,2022-02-19,22,"The Weeknd Featuring Tyler, The Creator",Here We Go... Again,2022
22,2022-02-19,23,The Weeknd,Best Friends,2022
23,2022-02-19,24,Summer Walker,Insane,2022
24,2022-02-19,25,ALTEGO x Britney Spears x Ginuwine,Toxic Pony,2022
0,2022-02-26,1,Muni Long,Hrs And Hrs,2022
1,2022-02-26,2,Doja Cat,Woman,2022
2,2022-02-26,3,SZA,I Hate U,2022
3,2022-02-26,4,Silk Sonic (Bruno Mars & Anderson .Paak),Smokin Out The Window,2022
4,2022-02-26,5,The Weeknd,Sacrifice,2022
5,2022-02-26,6,Ari Lennox,Pressure,2022
6,2022-02-26,7,Frank Ocean,Lost,2022
7,2022-02-26,8,Giveon,For Tonight,2022
8,2022-02-26,9,Fireboy DML & Ed Sheeran,Peru,2022
9,2022-02-26,10,Yung Bleu & Kehlani,Beautiful Lies,2022
10,2022-02-26,11,Mary J. Blige,Good Morning Gorgeous,2022
11,2022-02-26,12,Chris Brown,Iffy,2022
12,2022-02-26,13,Summer Walker & SZA,No Love,2022
13,2022-02-26,14,Queen Naija & Big Sean,Hate Our Love,2022
14,2022-02-26,15,The Weeknd,Out Of Time,2022
15,2022-02-26,16,The Weeknd,Is There Someone Else?,2022
16,2022-02-26,17,Ella Mai,DFMU,2022
17,2022-02-26,18,Muni Long,Time Machine,2022
18,2022-02-26,19,Mary J. Blige Featuring Dave East,Rent Money,2022
19,2022-02-26,20,Jazmine Sullivan,Roster,2022
20,2022-02-26,21,Summer Walker & JT,Ex For A Reason,2022
21,2022-02-26,22,Lucky Daye,Over,2022
22,2022-02-26,23,Mary J. Blige Featuring Anderson .Paak,Here With Me,2022
23,2022-02-26,24,Tems,Free Mind,2022
24,2022-02-26,25,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
0,2022-03-12,1,Doja Cat,Woman,2022
1,2022-03-12,2,Muni Long,Hrs And Hrs,2022
2,2022-03-12,3,SZA,I Hate U,2022
3,2022-03-12,4,Silk Sonic (Bruno Mars & Anderson .Paak),Smokin Out The Window,2022
4,2022-03-12,5,The Weeknd,Sacrifice,2022
5,2022-03-12,6,Fireboy DML & Ed Sheeran,Peru,2022
6,2022-03-12,7,Yung Bleu & Kehlani,Beautiful Lies,2022
7,2022-03-12,8,Ari Lennox,Pressure,2022
8,2022-03-12,9,Chris Brown,Iffy,2022
9,2022-03-12,10,Mary J. Blige,Good Morning Gorgeous,2022
10,2022-03-12,11,Queen Naija & Big Sean,Hate Our Love,2022
11,2022-03-12,12,Summer Walker & SZA,No Love,2022
12,2022-03-12,13,Ella Mai,DFMU,2022
13,2022-03-12,14,The Weeknd,Out Of Time,2022
14,2022-03-12,15,The Weeknd,Is There Someone Else?,2022
15,2022-03-12,16,Muni Long,Time Machine,2022
16,2022-03-12,17,Kehlani,Little Story,2022
17,2022-03-12,18,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
18,2022-03-12,19,Lucky Daye,Over,2022
19,2022-03-12,20,Tems,Free Mind,2022
20,2022-03-12,21,Tank,I Deserve,2022
21,2022-03-12,22,Summer Walker & JT,Ex For A Reason,2022
22,2022-03-12,23,Summer Walker,Insane,2022
23,2022-03-12,24,H.E.R.,Every Kind Of Way,2022
24,2022-03-12,25,RealestK,WFM,2022
0,2022-03-05,1,Muni Long,Hrs And Hrs,2022
1,2022-03-05,2,Doja Cat,Woman,2022
2,2022-03-05,3,SZA,I Hate U,2022
3,2022-03-05,4,Silk Sonic (Bruno Mars & Anderson .Paak),Smokin Out The Window,2022
4,2022-03-05,5,The Weeknd,Sacrifice,2022
5,2022-03-05,6,Ari Lennox,Pressure,2022
6,2022-03-05,7,Fireboy DML & Ed Sheeran,Peru,2022
7,2022-03-05,8,Yung Bleu & Kehlani,Beautiful Lies,2022
8,2022-03-05,9,Mary J. Blige,Good Morning Gorgeous,2022
9,2022-03-05,10,Chris Brown,Iffy,2022
10,2022-03-05,11,Queen Naija & Big Sean,Hate Our Love,2022
11,2022-03-05,12,Summer Walker & SZA,No Love,2022
12,2022-03-05,13,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
13,2022-03-05,14,Ella Mai,DFMU,2022
14,2022-03-05,15,The Weeknd,Out Of Time,2022
15,2022-03-05,16,The Weeknd,Is There Someone Else?,2022
16,2022-03-05,17,Muni Long,Time Machine,2022
17,2022-03-05,18,Lucky Daye,Over,2022
18,2022-03-05,19,Summer Walker & JT,Ex For A Reason,2022
19,2022-03-05,20,Tems,Free Mind,2022
20,2022-03-05,21,Tank,I Deserve,2022
21,2022-03-05,22,RealestK,WFM,2022
22,2022-03-05,23,Summer Walker,Insane,2022
23,2022-03-05,24,Lucky Daye Featuring Lil Durk,NWA,2022
24,2022-03-05,25,Summer Walker & Ari Lennox,Unloyal,2022
0,2022-03-19,1,Doja Cat,Woman,2022
1,2022-03-19,2,SZA,I Hate U,2022
2,2022-03-19,3,Muni Long,Hrs And Hrs,2022
3,2022-03-19,4,The Weeknd,Sacrifice,2022
4,2022-03-19,5,Fireboy DML & Ed Sheeran,Peru,2022
5,2022-03-19,6,Silk Sonic (Bruno Mars & Anderson .Paak),Smokin Out The Window,2022
6,2022-03-19,7,Yung Bleu & Kehlani,Beautiful Lies,2022
7,2022-03-19,8,Ari Lennox,Pressure,2022
8,2022-03-19,9,Chris Brown,Iffy,2022
9,2022-03-19,10,Mary J. Blige,Good Morning Gorgeous,2022
10,2022-03-19,11,Summer Walker & SZA,No Love,2022
11,2022-03-19,12,Khalid,Last Call,2022
12,2022-03-19,13,Queen Naija & Big Sean,Hate Our Love,2022
13,2022-03-19,14,Ella Mai,DFMU,2022
14,2022-03-19,15,Lucky Daye,Over,2022
15,2022-03-19,16,The Weeknd,Out Of Time,2022
16,2022-03-19,17,The Weeknd,Is There Someone Else?,2022
17,2022-03-19,18,Muni Long,Time Machine,2022
18,2022-03-19,19,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
19,2022-03-19,20,Tems,Free Mind,2022
20,2022-03-19,21,Tank,I Deserve,2022
21,2022-03-19,22,Summer Walker & JT,Ex For A Reason,2022
22,2022-03-19,23,Summer Walker,Insane,2022
23,2022-03-19,24,H.E.R.,Every Kind Of Way,2022
24,2022-03-19,25,Summer Walker & Ari Lennox,Unloyal,2022
0,2022-03-26,1,Doja Cat,Woman,2022
1,2022-03-26,2,SZA,I Hate U,2022
2,2022-03-26,3,Muni Long,Hrs And Hrs,2022
3,2022-03-26,4,Fireboy DML & Ed Sheeran,Peru,2022
4,2022-03-26,5,Yung Bleu & Kehlani,Beautiful Lies,2022
5,2022-03-26,6,The Weeknd,Sacrifice,2022
6,2022-03-26,7,Silk Sonic (Bruno Mars & Anderson .Paak),Smokin Out The Window,2022
7,2022-03-26,8,Ari Lennox,Pressure,2022
8,2022-03-26,9,Chris Brown,Iffy,2022
9,2022-03-26,10,Mary J. Blige,Good Morning Gorgeous,2022
10,2022-03-26,11,Lucky Daye,Over,2022
11,2022-03-26,12,Summer Walker & SZA,No Love,2022
12,2022-03-26,13,Queen Naija & Big Sean,Hate Our Love,2022
13,2022-03-26,14,Ella Mai,DFMU,2022
14,2022-03-26,15,The Weeknd,Out Of Time,2022
15,2022-03-26,16,Muni Long,Time Machine,2022
16,2022-03-26,17,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
17,2022-03-26,18,The Weeknd,Is There Someone Else?,2022
18,2022-03-26,19,Khalid,Last Call,2022
19,2022-03-26,20,Tems,Free Mind,2022
20,2022-03-26,21,Tank,I Deserve,2022
21,2022-03-26,22,Summer Walker & JT,Ex For A Reason,2022
22,2022-03-26,23,H.E.R.,Every Kind Of Way,2022
23,2022-03-26,24,Maxwell,Off,2022
24,2022-03-26,25,Summer Walker,Insane,2022
0,2022-04-02,1,Doja Cat,Woman,2022
1,2022-04-02,2,SZA,I Hate U,2022
2,2022-04-02,3,Muni Long,Hrs And Hrs,2022
3,2022-04-02,4,Fireboy DML & Ed Sheeran,Peru,2022
4,2022-04-02,5,Silk Sonic (Bruno Mars & Anderson .Paak),Smokin Out The Window,2022
5,2022-04-02,6,Ari Lennox,Pressure,2022
6,2022-04-02,7,Yung Bleu & Kehlani,Beautiful Lies,2022
7,2022-04-02,8,Lucky Daye,Over,2022
8,2022-04-02,9,Chris Brown,Iffy,2022
9,2022-04-02,10,Summer Walker & SZA,No Love,2022
10,2022-04-02,11,The Weeknd,Sacrifice,2022
11,2022-04-02,12,Mary J. Blige,Good Morning Gorgeous,2022
12,2022-04-02,13,Queen Naija & Big Sean,Hate Our Love,2022
13,2022-04-02,14,Normani,Fair,2022
14,2022-04-02,15,Ella Mai,DFMU,2022
15,2022-04-02,16,The Weeknd,Out Of Time,2022
16,2022-04-02,17,Tems,Free Mind,2022
17,2022-04-02,18,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
18,2022-04-02,19,Muni Long,Time Machine,2022
19,2022-04-02,20,The Weeknd,Is There Someone Else?,2022
20,2022-04-02,21,Khalid,Last Call,2022
21,2022-04-02,22,Summer Walker & JT,Ex For A Reason,2022
22,2022-04-02,23,Tank,I Deserve,2022
23,2022-04-02,24,H.E.R.,Every Kind Of Way,2022
24,2022-04-02,25,Summer Walker,Insane,2022
0,2022-04-09,1,Doja Cat,Woman,2022
1,2022-04-09,2,SZA,I Hate U,2022
2,2022-04-09,3,Muni Long,Hrs And Hrs,2022
3,2022-04-09,4,Summer Walker & SZA,No Love,2022
4,2022-04-09,5,Fireboy DML & Ed Sheeran,Peru,2022
5,2022-04-09,6,Lucky Daye,Over,2022
6,2022-04-09,7,Ari Lennox,Pressure,2022
7,2022-04-09,8,Yung Bleu & Kehlani,Beautiful Lies,2022
8,2022-04-09,9,Mary J. Blige,Good Morning Gorgeous,2022
9,2022-04-09,10,Pharrell Williams,Just A Cloud Away,2022
10,2022-04-09,11,Queen Naija & Big Sean,Hate Our Love,2022
11,2022-04-09,12,Chris Brown,Iffy,2022
12,2022-04-09,13,Ella Mai,DFMU,2022
13,2022-04-09,14,The Weeknd,Sacrifice,2022
14,2022-04-09,15,The Weeknd,Out Of Time,2022
15,2022-04-09,16,Tems,Free Mind,2022
16,2022-04-09,17,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
17,2022-04-09,18,Muni Long,Time Machine,2022
18,2022-04-09,19,The Weeknd,Is There Someone Else?,2022
19,2022-04-09,20,Normani,Fair,2022
20,2022-04-09,21,Summer Walker & JT,Ex For A Reason,2022
21,2022-04-09,22,Tank,I Deserve,2022
22,2022-04-09,23,Summer Walker,Insane,2022
23,2022-04-09,24,H.E.R.,Every Kind Of Way,2022
24,2022-04-09,25,Maxwell,Off,2022
0,2022-04-16,1,Doja Cat,Woman,2022
1,2022-04-16,2,Muni Long,Hrs And Hrs,2022
2,2022-04-16,3,SZA,I Hate U,2022
3,2022-04-16,4,Fireboy DML & Ed Sheeran,Peru,2022
4,2022-04-16,5,Summer Walker & SZA,No Love,2022
5,2022-04-16,6,Lucky Daye,Over,2022
6,2022-04-16,7,Ari Lennox,Pressure,2022
7,2022-04-16,8,Queen Naija & Big Sean,Hate Our Love,2022
8,2022-04-16,9,Mary J. Blige,Good Morning Gorgeous,2022
9,2022-04-16,10,Yung Bleu & Kehlani,Beautiful Lies,2022
10,2022-04-16,11,Pharrell Williams,Just A Cloud Away,2022
11,2022-04-16,12,The Weeknd,Out Of Time,2022
12,2022-04-16,13,Kehlani Featuring Justin Bieber,Up At Night,2022
13,2022-04-16,14,Ella Mai,DFMU,2022
14,2022-04-16,15,Chris Brown,WE (Warm Embrace),2022
15,2022-04-16,16,Chris Brown,Iffy,2022
16,2022-04-16,17,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
17,2022-04-16,18,The Weeknd,Sacrifice,2022
18,2022-04-16,19,Jon Batiste,Freedom,2022
19,2022-04-16,20,Tems,Free Mind,2022
20,2022-04-16,21,Ari Lennox,Blackberry Sap,2022
21,2022-04-16,22,Ella Mai,Leave You Alone,2022
22,2022-04-16,23,Ari Lennox,Coming Down,2022
23,2022-04-16,24,The Weeknd,Is There Someone Else?,2022
24,2022-04-16,25,Muni Long,Time Machine,2022
0,2022-04-23,1,Doja Cat,Woman,2022
1,2022-04-23,2,Muni Long,Hrs And Hrs,2022
2,2022-04-23,3,SZA,I Hate U,2022
3,2022-04-23,4,Fireboy DML & Ed Sheeran,Peru,2022
4,2022-04-23,5,Summer Walker & SZA,No Love,2022
5,2022-04-23,6,Chloe,Treat Me,2022
6,2022-04-23,7,Lucky Daye,Over,2022
7,2022-04-23,8,Queen Naija & Big Sean,Hate Our Love,2022
8,2022-04-23,9,The Weeknd,Out Of Time,2022
9,2022-04-23,10,Ella Mai,DFMU,2022
10,2022-04-23,11,Yung Bleu & Kehlani,Beautiful Lies,2022
11,2022-04-23,12,Mary J. Blige,Good Morning Gorgeous,2022
12,2022-04-23,13,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
13,2022-04-23,14,Pharrell Williams,Just A Cloud Away,2022
14,2022-04-23,15,Tems,Free Mind,2022
15,2022-04-23,16,The Weeknd,Sacrifice,2022
16,2022-04-23,17,Kehlani Featuring Justin Bieber,Up At Night,2022
17,2022-04-23,18,Chris Brown,Iffy,2022
18,2022-04-23,19,Chris Brown,WE (Warm Embrace),2022
19,2022-04-23,20,Kem,Stuck On You,2022
20,2022-04-23,21,The Weeknd,Is There Someone Else?,2022
21,2022-04-23,22,Muni Long,Time Machine,2022
22,2022-04-23,23,Jon Batiste,Freedom,2022
23,2022-04-23,24,H.E.R.,Every Kind Of Way,2022
24,2022-04-23,25,Summer Walker & Ari Lennox,Unloyal,2022
0,2022-04-30,1,Doja Cat,Woman,2022
1,2022-04-30,2,Muni Long,Hrs And Hrs,2022
2,2022-04-30,3,SZA,I Hate U,2022
3,2022-04-30,4,Lizzo,About Damn Time,2022
4,2022-04-30,5,Fireboy DML & Ed Sheeran,Peru,2022
5,2022-04-30,6,Summer Walker & SZA,No Love,2022
6,2022-04-30,7,Lucky Daye,Over,2022
7,2022-04-30,8,Queen Naija & Big Sean,Hate Our Love,2022
8,2022-04-30,9,Ella Mai,DFMU,2022
9,2022-04-30,10,The Weeknd,Out Of Time,2022
10,2022-04-30,11,Mary J. Blige,Good Morning Gorgeous,2022
11,2022-04-30,12,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
12,2022-04-30,13,Yung Bleu & Kehlani,Beautiful Lies,2022
13,2022-04-30,14,Pharrell Williams,Just A Cloud Away,2022
14,2022-04-30,15,Tems,Free Mind,2022
15,2022-04-30,16,Chloe,Treat Me,2022
16,2022-04-30,17,Muni Long,Another,2022
17,2022-04-30,18,The Weeknd,Sacrifice,2022
18,2022-04-30,19,Kehlani Featuring Justin Bieber,Up At Night,2022
19,2022-04-30,20,Chris Brown,WE (Warm Embrace),2022
20,2022-04-30,21,Chris Brown,Iffy,2022
21,2022-04-30,22,The Weeknd,Is There Someone Else?,2022
22,2022-04-30,23,Muni Long,Time Machine,2022
23,2022-04-30,24,Kem,Stuck On You,2022
24,2022-04-30,25,Summer Walker & Ari Lennox,Unloyal,2022
0,2022-05-07,1,Doja Cat,Woman,2022
1,2022-05-07,2,Muni Long,Hrs And Hrs,2022
2,2022-05-07,3,SZA,I Hate U,2022
3,2022-05-07,4,Fireboy DML & Ed Sheeran,Peru,2022
4,2022-05-07,5,Lizzo,About Damn Time,2022
5,2022-05-07,6,Summer Walker & SZA,No Love,2022
6,2022-05-07,7,The Weeknd,Out Of Time,2022
7,2022-05-07,8,Queen Naija & Big Sean,Hate Our Love,2022
8,2022-05-07,9,Lucky Daye,Over,2022
9,2022-05-07,10,Ella Mai,DFMU,2022
10,2022-05-07,11,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
11,2022-05-07,12,Yung Bleu & Kehlani,Beautiful Lies,2022
12,2022-05-07,13,Mary J. Blige,Good Morning Gorgeous,2022
13,2022-05-07,14,Tems,Free Mind,2022
14,2022-05-07,15,Pharrell Williams,Just A Cloud Away,2022
15,2022-05-07,16,Muni Long,Another,2022
16,2022-05-07,17,The Weeknd,Sacrifice,2022
17,2022-05-07,18,Chloe,Treat Me,2022
18,2022-05-07,19,Chris Brown,WE (Warm Embrace),2022
19,2022-05-07,20,Daniel Caesar Featuring BADBADNOTGOOD,Please Do Not Lean (P D N L),2022
20,2022-05-07,21,Kehlani Featuring Justin Bieber,Up At Night,2022
21,2022-05-07,22,Tory Lanez,I Like,2022
22,2022-05-07,23,The Weeknd,Is There Someone Else?,2022
23,2022-05-07,24,Chris Brown,Iffy,2022
24,2022-05-07,25,Muni Long,Time Machine,2022
0,2022-05-14,1,Doja Cat,Woman,2022
1,2022-05-14,2,Lizzo,About Damn Time,2022
2,2022-05-14,3,Muni Long,Hrs And Hrs,2022
3,2022-05-14,4,SZA,I Hate U,2022
4,2022-05-14,5,Fireboy DML & Ed Sheeran,Peru,2022
5,2022-05-14,6,Summer Walker & SZA,No Love,2022
6,2022-05-14,7,Lucky Daye,Over,2022
7,2022-05-14,8,Queen Naija & Big Sean,Hate Our Love,2022
8,2022-05-14,9,Ella Mai,DFMU,2022
9,2022-05-14,10,The Weeknd,Out Of Time,2022
10,2022-05-14,11,Giveon,Lie Again,2022
11,2022-05-14,12,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
12,2022-05-14,13,Yung Bleu & Kehlani,Beautiful Lies,2022
13,2022-05-14,14,Kehlani Featuring Justin Bieber,Up At Night,2022
14,2022-05-14,15,Mary J. Blige,Good Morning Gorgeous,2022
15,2022-05-14,16,Tems,Free Mind,2022
16,2022-05-14,17,Kehlani,Everything,2022
17,2022-05-14,18,Pharrell Williams,Just A Cloud Away,2022
18,2022-05-14,19,Muni Long,Another,2022
19,2022-05-14,20,Chris Brown,WE (Warm Embrace),2022
20,2022-05-14,21,The Weeknd,Sacrifice,2022
21,2022-05-14,22,Kehlani Featuring Blxst,Any Given Sunday,2022
22,2022-05-14,23,Kehlani,Wish I Never,2022
23,2022-05-14,24,Chloe,Treat Me,2022
24,2022-05-14,25,Kehlani,Little Story,2022
0,2022-05-28,1,"Kendrick Lamar, Blxst & Amanda Reifer",Die Hard,2022
1,2022-05-28,2,Lizzo,About Damn Time,2022
2,2022-05-28,3,Summer Walker & SZA,No Love,2022
3,2022-05-28,4,Fireboy DML & Ed Sheeran,Peru,2022
4,2022-05-28,5,Queen Naija & Big Sean,Hate Our Love,2022
5,2022-05-28,6,Ella Mai,DFMU,2022
6,2022-05-28,7,Lucky Daye,Over,2022
7,2022-05-28,8,The Weeknd,Out Of Time,2022
8,2022-05-28,9,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
9,2022-05-28,10,Tems,Free Mind,2022
10,2022-05-28,11,Yung Bleu & Kehlani,Beautiful Lies,2022
11,2022-05-28,12,Muni Long,Another,2022
12,2022-05-28,13,Mary J. Blige,Good Morning Gorgeous,2022
13,2022-05-28,14,Chris Brown,WE (Warm Embrace),2022
14,2022-05-28,15,Giveon,Lie Again,2022
15,2022-05-28,16,Kehlani Featuring Justin Bieber,Up At Night,2022
16,2022-05-28,17,Pharrell Williams,Just A Cloud Away,2022
17,2022-05-28,18,Ella Mai Featuring Roddy Ricch,How,2022
18,2022-05-28,19,Muni Long,Pain,2022
19,2022-05-28,20,The Weeknd,Sacrifice,2022
20,2022-05-28,21,Snoh Aalegra,In Your Eyes,2022
21,2022-05-28,22,Summer Walker & Ari Lennox,Unloyal,2022
22,2022-05-28,23,The Weeknd,Is There Someone Else?,2022
23,2022-05-28,24,Muni Long,Time Machine,2022
24,2022-05-28,25,Kehlani,Everything,2022
0,2022-05-21,1,Lizzo,About Damn Time,2022
1,2022-05-21,2,Doja Cat,Woman,2022
2,2022-05-21,3,Muni Long,Hrs And Hrs,2022
3,2022-05-21,4,SZA,I Hate U,2022
4,2022-05-21,5,Fireboy DML & Ed Sheeran,Peru,2022
5,2022-05-21,6,Summer Walker & SZA,No Love,2022
6,2022-05-21,7,Ella Mai,DFMU,2022
7,2022-05-21,8,Queen Naija & Big Sean,Hate Our Love,2022
8,2022-05-21,9,Lucky Daye,Over,2022
9,2022-05-21,10,The Weeknd,Out Of Time,2022
10,2022-05-21,11,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
11,2022-05-21,12,Yung Bleu & Kehlani,Beautiful Lies,2022
12,2022-05-21,13,Tems,Free Mind,2022
13,2022-05-21,14,Ella Mai Featuring Roddy Ricch,How,2022
14,2022-05-21,15,Mary J. Blige,Good Morning Gorgeous,2022
15,2022-05-21,16,Giveon,Lie Again,2022
16,2022-05-21,17,Muni Long,Another,2022
17,2022-05-21,18,Chris Brown,WE (Warm Embrace),2022
18,2022-05-21,19,Pharrell Williams,Just A Cloud Away,2022
19,2022-05-21,20,Kehlani Featuring Justin Bieber,Up At Night,2022
20,2022-05-21,21,The Weeknd,Sacrifice,2022
21,2022-05-21,22,Ella Mai,Leave You Alone,2022
22,2022-05-21,23,Ella Mai,Trying,2022
23,2022-05-21,24,Ella Mai Featuring Latto,Didn't Say,2022
24,2022-05-21,25,Kehlani,Everything,2022
0,2022-06-04,1,Lizzo,About Damn Time,2022
1,2022-06-04,2,"Kendrick Lamar, Blxst & Amanda Reifer",Die Hard,2022
2,2022-06-04,3,Summer Walker & SZA,No Love,2022
3,2022-06-04,4,Ella Mai,DFMU,2022
4,2022-06-04,5,Queen Naija & Big Sean,Hate Our Love,2022
5,2022-06-04,6,Fireboy DML & Ed Sheeran,Peru,2022
6,2022-06-04,7,The Weeknd,Out Of Time,2022
7,2022-06-04,8,Lucky Daye,Over,2022
8,2022-06-04,9,Tems,Free Mind,2022
9,2022-06-04,10,Silk Sonic (Bruno Mars & Anderson .Paak),Love's Train,2022
10,2022-06-04,11,Yung Bleu & Kehlani,Beautiful Lies,2022
11,2022-06-04,12,Muni Long,Another,2022
12,2022-06-04,13,Chris Brown,WE (Warm Embrace),2022
13,2022-06-04,14,Mary J. Blige,Good Morning Gorgeous,2022
14,2022-06-04,15,Giveon,Lie Again,2022
15,2022-06-04,16,Kehlani Featuring Justin Bieber,Up At Night,2022
16,2022-06-04,17,Pharrell Williams,Just A Cloud Away,2022
17,2022-06-04,18,Summer Walker & Ari Lennox,Unloyal,2022
