,year,artist,song,points
3348,2019,Los Angeles Azules Featuring Natalia LaFourcade,Nunca Es Suficiente,3873
3349,2019,Romeo Santos & El Chaval de La Bachata,Canalla,3892
3350,2019,Piso 21 & Micro TDH,Te Vi,3906
3351,2019,Marc Anthony,Parecen Viernes,3922
3352,2019,"Sebastian Yatra, Daddy Yankee, Jonas Brothers & Natti Natasha",Runaway,3925
3353,2019,Bad Bunny,Si Estuviesemos Juntos,3930
3354,2019,Karol G,Ocean,3932
3355,2019,Dayvi & Victor Cardenas Featuring Kelly Ruiz,Baila Conmigo,3951
3356,2019,Camilo + Pedro Capo,Tutu,3969
3357,2019,Luis Fonsi + Ozuna,Imposible,3983
3358,2019,Bad Bunny Featuring Diplo,200 MPH,3991
3359,2019,J Balvin,Reggaeton,3997
3360,2019,Becky G X Myke Towers,Dollar,3999
3361,2019,Manuel Turizo X Ozuna,Esclavo de Tus Besos,4011
3362,2019,Calibre 50,Por Que Cambiaste de Opinion?,4015
3363,2019,"Luis Fonsi, Sebastian Yatra & Nicky Jam",Date La Vuelta,4023
3364,2019,Ozuna,Amor Genuino,4041
3365,2019,Major Lazer & J Balvin Featuring El Alfa,Que Calor,4047
3366,2019,El Fantasma,El Circo,4051
3367,2019,Karol G & Maluma,Creeme,4073
3368,2019,Banda Los Recoditos,Perfecta,4108
3369,2019,Natti Natasha & Romeo Santos,La Mejor Version de Mi,4159
3370,2019,Mau y Ricky + Manuel Turizo + Camilo,Desconocidos,4165
3371,2019,Christian Nodal,Nada Nuevo,4170
3372,2019,Paulo Londra,Adan y Eva,4170
3373,2019,"Banda Los Sebastianes de Mazatlan, Sinaloa.",Mi Meta Contigo,4179
3374,2019,Christian Nodal,No Te Contaron Mal,4199
3375,2019,Reik X J Balvin X Lalo Ebratt,Indeciso,4225
3376,2019,Karol G & Anuel AA,Culpables,4226
3377,2019,Guaynaa,Rebota,4228
3378,2019,DJ Luian & Mambo Kingz & Anuel AA X Becky G X Prince Royce,Bubalu,4280
3379,2019,Romeo Santos & Zacarias Ferreira,Me Quedo,4281
3380,2019,Sech x Ozuna,Si Te Vas,4331
3381,2019,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),4334
3382,2019,Maluma x J Balvin,Que Pena,4366
3383,2019,Manuel Turizo,Sola,4368
3384,2019,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,4370
3385,2019,Grupo Firme Featuring El Yaki Luis Alfonso Partida,Cada Vez Te Extrano Mas,4387
3386,2019,Romeo Santos & Raulin Rodriguez,La Demanda,4392
3387,2019,Wisin & Yandel,Reggaeton En Lo Oscuro,4396
3388,2019,Daddy Yankee,Que Tire Pa Lante,4423
3389,2019,Farruko,Nadie,4428
3390,2019,Reik & Maluma,Amigos Con Derechos,4437
3391,2019,Manuel Turizo & Anuel AA,Te Quemaste,4438
3392,2019,"Farruko, Anuel AA & Kendo Kaponi",Delincuente,4441
3393,2019,Romeo Santos & Kiko Rodriguez,El Beso Que No Le Di,4468
3394,2019,Calibre 50,Chalito,4479
3395,2019,Rauw Alejandro X Farruko,Fantasias,4495
3396,2019,CNCO + Prince Royce,Llegaste Tu,4497
3397,2019,Bryant Myers & Anuel AA,Gan-Ga,4509
3398,2019,Karol G,Punto G,4516
3399,2019,6ix9ine Featuring Anuel AA,BEBE,4521
3400,2020,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),1118
3401,2020,Karol G & Nicki Minaj,Tusa,2432
3402,2020,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,La Jeepeta,2515
3403,2020,Arcangel x Sech,Sigues Con El,2550
3404,2020,Bad Bunny,Yo Perreo Sola,2644
3405,2020,Ozuna x Karol G x Myke Towers,Caramelo,2699
3406,2020,"Bad Bunny, Jowell & Randy & Nengo Flow",Safaera,2809
3407,2020,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",Relacion,2817
3408,2020,Bad Bunny,La Dificil,2839
3409,2020,"Black Eyed Peas, Ozuna + J.Rey Soul",Mamacita,2907
3410,2020,Bad Bunny,Si Veo A Tu Mama,2924
3411,2020,Bad Bunny,Vete,3045
3412,2020,Jhay Cortez & Bad Bunny,Como Se Siente,3136
3413,2020,Eslabon Armado,Con Tus Besos,3198
3414,2020,Karol G,"Ay, Dios Mio!",3201
3415,2020,"J Balvin, Dua Lipa, Bad Bunny & Tainy",Un Dia (One Day),3227
3416,2020,J Balvin,Morado,3280
3417,2020,Maluma & The Weeknd,Hawai,3294
3418,2020,Rauw Alejandro x Camilo,Tattoo,3316
3419,2020,DJ Nelson Presenta Jay Wheeler & Myke Towers,La Curiosidad,3318
3420,2020,Prince Royce,Carita de Inocente,3341
3421,2020,Farruko,La Toxica,3411
3422,2020,J Balvin,Rojo,3417
3423,2020,Tainy x J Balvin,Agua,3478
3424,2020,Lenin Ramirez Featuring Grupo Firme,Yo Ya No Vuelvo Contigo,3496
3425,2020,Bad Bunny & Sech,Ignorantes,3501
3426,2020,Rosalia & Travis Scott,TKN,3509
3427,2020,Natanael Cano,Amor Tumbado,3514
3428,2020,Banda MS de Sergio Lizarraga & Snoop Dogg,Que Maldicion,3535
3429,2020,Yandel X Bad Bunny,Cancion Con Yandel,3541
3430,2020,Maluma,ADMV,3548
3431,2020,"Feid, J Balvin, Maluma, Nicky Jam, Sech & Justin Quiles",Porfa,3573
3432,2020,Shakira & Anuel AA,Me Gusta,3577
3433,2020,Nicky Jam & Daddy Yankee,Muevelo,3578
3434,2020,Anuel AA,KEII,3624
3435,2020,Bad Bunny X Daddy Yankee,La Santa,3625
3436,2020,Anuel AA & Bad Bunny,Hasta Que Dios Diga,3636
3437,2020,El Fantasma & Los Dos Carnales,Cabron y Vago,3699
3438,2020,Christian Nodal,Aqui Abajo,3728
3439,2020,Christian Nodal,Se Me Olvido,3766
3440,2020,"Justin Quiles, Daddy Yankee & El Alfa",PAM,3795
3441,2020,Daddy Yankee & Sech,Definitivamente,3809
3442,2020,El Fantasma,Palabra de Hombre,3840
3443,2020,"Reik, Farruko & Camilo",Si Me Dices Que Si,3841
3444,2020,Ir-Sais x Rauw Alejandro,Dream Girl,3865
3445,2020,Carin Leon,Tu,3868
3446,2020,Bad Bunny & Yaviah,Bichiyal,3896
3447,2020,Anuel AA,Reggaetonera,3897
3448,2020,J Balvin,Azul,3905
3449,2020,Camilo,Favorito,3914
3450,2020,Anuel AA,Narcos,3928
3451,2020,Bad Bunny & Mora,Una Vez,3929
3452,2020,Bad Bunny,A Tu Merced,3940
3453,2020,Los Dos Carnales,El Envidioso,3956
3454,2020,Ozuna,Fantasia,3999
3455,2020,Los Dos Carnales,Vida Ventajosa,4004
3456,2020,Junior H,Mente Positiva,4019
3457,2020,Myke Towers,Diosa,4040
3458,2020,Anuel AA & Enrique Iglesias,Futbol & Rumba,4057
3459,2020,Natti Natasha,Que Mal Te Fue,4067
3460,2020,Jerry Di,Mi Cuarto,4068
3461,2020,J Balvin,Blanco,4086
3462,2020,Manuel Turizo,Quiereme Mientras Se Pueda,4090
3463,2020,Ozuna x Camilo,Despeinada,4094
3464,2020,"Daddy Yankee, Anuel AA & Kendo Kaponi",Don Don,4128
3465,2020,Natanael Cano Featuring Junior H,Ella,4136
3466,2020,Bad Bunny,Pero Ya No,4215
3467,2020,"Ozuna, Doja Cat & Sia",Del Mar,4249
3468,2020,Anitta Featuring Cardi B & Myke Towers,Me Gusta,4254
3469,2020,Lunay x Myke Towers,La Cama,4257
3470,2020,Camilo,Vida de Rico,4259
3471,2020,Daddy Yankee,Que Tire Pa Lante,4277
3472,2020,La Adictiva Banda San Jose de Mesillas,Escondidos,4281
3473,2020,"DJ Snake, J. Balvin & Tyga",Loco Contigo,4288
3474,2020,Jennifer Lopez & Maluma,Pa' Ti,4300
3475,2020,J Balvin & Bad Bunny,La Cancion,4301
3476,2020,Bad Bunny & Tainy,Callaita,4311
3477,2020,"Los Legendarios, Wisin & Myke Towers",Mi Nina,4318
3478,2020,"Play N Skillz, Daddy Yankee & Zion & Lennox",Besame,4319
3479,2020,"Jhay Cortez, J Balvin & Bad Bunny",No Me Conoce,4333
3480,2020,Calibre 50,Solo Tu,4334
3481,2020,Pitbull & Ne-Yo Featuring Lenier & El Micha,Me Quedare Contigo,4335
3482,2020,Natanael Cano,Disfruto Lo Malo,4341
3483,2020,"Manuel Turizo, Myke Towers & Rauw Alejandro",La Nota,4357
3484,2020,Eslabon Armado,Dame Tu Calor,4369
3485,2020,"Jhay Cortez, Anuel AA & J Balvin",Medusa,4383
3486,2020,Bad Bunny,Bye Me Fui,4390
3487,2020,Grupo Firme Featuring Los Contacto,El Roto,4396
3488,2020,"Lunay, Ozuna & Anuel AA",Aventura,4397
3489,2020,J Balvin,Amarillo,4401
3490,2020,"Sebastian Yatra, Rauw Alejandro & Manuel Turizo",TBT,4404
3491,2020,Rauw Alejandro X Farruko,Fantasias,4405
3492,2020,Natti Natasha & Romeo Santos,La Mejor Version de Mi,4407
3493,2020,Alejandro Fernandez,Te Olvide,4435
3494,2020,Major Lazer & J Balvin Featuring El Alfa,Que Calor,4441
3495,2020,Banda Carnaval,Esa Vez Soy Yo,4445
3496,2020,"Tainy, Anuel AA & Ozuna",Adicto,4450
3497,2020,Ozuna X Wisin,Gistro Amarillo,4457
3498,2020,Los 2 de La S & Banda MS de Sergio Lizarraga,Somos Los Que Somos,4460
3499,2020,Dalex,Hola,4466
3500,2021,Bad Bunny & Jhay Cortez,Dakiti,143
3501,2021,Kali Uchis,Telepatia,1000
3502,2021,Bad Bunny & Rosalia,La Noche de Anoche,2177
3503,2021,Rauw Alejandro,Todo de Ti,2351
3504,2021,Maluma & The Weeknd,Hawai,2457
3505,2021,Bad Bunny,Yonaguni,2530
3506,2021,Myke Towers & Juhn,Bandido,2780
3507,2021,"Los Legendarios, Wisin & Jhay Cortez",Fiel,2882
3508,2021,Gera MX + Christian Nodal,Botella Tras Botella,2899
3509,2021,Farruko,Pepas,2924
3510,2021,Karol G & Mariah Angeliq,El Makinon,2936
3511,2021,Nio Garcia X J Balvin X Bad Bunny,AM,2978
3512,2021,Sebastian Yatra X Myke Towers,Pareja del Ano,3059
3513,2021,Sech & Jhay Cortez,911,3113
3514,2021,Grupo Firme & Carin Leon,El Toxico,3123
3515,2021,Calibre 50,A La Antiguita,3136
3516,2021,J Balvin & Skrillex,In Da Getto,3187
3517,2021,Bad Bunny,Te Mudaste,3252
3518,2021,Maluma,Sobrio,3277
3519,2021,Rauw Alejandro X Mr. Naisgai,2/Catorce,3285
3520,2021,Aventura x Bad Bunny,Volvi,3293
3521,2021,Selena Gomez With Rauw Alejandro,Baila Conmigo,3328
3522,2021,Eslabon Armado Featuring DannyLux,Jugaste y Sufri,3429
3523,2021,Daddy Yankee & Marc Anthony,De Vuelta Pa' La Vuelta,3446
3524,2021,Banda MS de Sergio Lizarraga,La Casita,3451
3525,2021,Rauw Alejandro & Anuel AA,Reloj,3518
3526,2021,Karol G,Bichota,3528
3527,2021,Luis R Conriquez,El Buho,3534
3528,2021,El Alfa x CJ x Chael Produciendo Featuring El Cherry Scom,La Mama de La Mama,3559
3529,2021,Nicky Jam X Romeo Santos,Fan de Tus Fotos,3596
3530,2021,Grupo Firme,"Ya Superame (En Vivo Desde Culiacan, Sinaloa)",3606
3531,2021,Natti Natasha & Becky G,Ram Pam Pam,3615
3532,2021,J Balvin & Maria Becerra,Que Mas Pues?,3628
3533,2021,J Balvin & Khalid,Otra Noche Sin Ti,3693
3534,2021,"Sech, Daddy Yankee & J Balvin",Sal y Perrea,3701
3535,2021,J Balvin x Karol G x Nicky Jam Featuring Crissin x Totoy El Frio x Natan & Shander,Poblado (Remix),3704
3536,2021,"Mora, Bad Bunny & Sech",Volando,3731
3537,2021,Grupo Firme / Lenin Ramirez,En Tu Perra Vida,3733
3538,2021,Nio Garcia X Casper Magico X Ozuna X Wisin X Yandel X Myke Towers X Flow La Movie,Travesuras,3737
3539,2021,DJ Nelson Presenta Jay Wheeler & Myke Towers,La Curiosidad,3756
3540,2021,Obzesion,Mi Trokita Cumbia,3776
3541,2021,"Justin Quiles, Chimbala X Zion & Lennox",Loco,3778
3542,2021,"Karol G, Anuel AA & J Balvin",Location,3779
3543,2021,Manuel Turizo X Wisin & Yandel,Mala Costumbre,3785
3544,2021,Enrique Iglesias Featuring Farruko,Me Pase,3794
3545,2021,Bad Bunny,Booker T,3820
3546,2021,"Manuel Turizo, Myke Towers & Rauw Alejandro",La Nota,3822
3547,2021,Manuel Turizo & Maluma,Amor En Coma,3852
3548,2021,Grupo Firme X Grupo Codiciado,Gracias,3855
3549,2021,J Balvin,Tu Veneno,3860
3550,2021,Daddy Yankee,#Problema,3875
3551,2021,Justin Morales,Desde Morro,3890
3552,2021,Rauw Alejandro,Curame,3927
3553,2021,Karol G,El Barco,3939
3554,2021,Camilo & El Alfa,Bebe,3951
3555,2021,Karol G,200 Copas,3976
3556,2021,Camilo & Shawn Mendes,KESI,3979
3557,2021,Christian Nodal & Angela Aguilar,Dime Como Quieres,3979
3558,2021,Jhay Cortez & Anuel AA,Ley Seca,3982
3559,2021,Luis R Conriquez,Me Meti En El Ruedo (En Vivo),4040
3560,2021,"Rvssian, Rauw Alejandro & Chris Brown",Nostalgico,4044
3561,2021,Bad Bunny,Haciendo Que Me Amas,4056
3562,2021,Camilo,Vida de Rico,4059
3563,2021,Marca MP x Becky G,Ya Acabo,4083
3564,2021,Becky G & El Alfa,Fulanito,4113
3565,2021,Marc Anthony,Pa'lla Voy,4122
3566,2021,Jay Wheeler,Viendo El Techo,4151
3567,2021,Grupo Firme X Grupo Recluta,"Hablando Claro (En Vivo Culiacan, Sinaloa)",4165
3568,2021,Los Plebes del Rancho de Ariel Camacho & Christian Nodal,2 Veces,4175
3569,2021,Karol G,Sejodioto,4178
3570,2021,Luis Fonsi & Rauw Alejandro,Vacio,4196
3571,2021,Ozuna,Tiempo,4198
3572,2021,Natti Natasha & Prince Royce,Antes Que Salga El Sol,4198
3573,2021,Ivan Cornejo,Esta Danada,4214
3574,2021,Sebastian Yatra & Guaynaa,Chica Ideal,4223
3575,2021,"Tainy, Bad Bunny & Julieta Venegas",Lo Siento BB:/,4229
3576,2021,Bad Bunny,Hoy Cobre,4232
3577,2021,J Balvin & Sech,Una Nota,4239
3578,2021,Camilo,Ropa Cara,4251
3579,2021,Anuel AA & Ozuna,Antes,4252
3580,2021,Tainy x Yandel,Deja Vu,4281
3581,2021,Jhay Cortez,Christian Dior,4282
3582,2021,Camilo,Millones,4312
3583,2021,Nicky Jam X Myke Towers,Polvo,4316
3584,2021,Myke Towers,Almas Gemelas,4316
3585,2021,Maluma,Agua de Jamaica,4317
3586,2021,Ozuna x Camilo,Despeinada,4325
3587,2021,Prince Royce,Lao' A Lao',4379
3588,2021,"Farruko, Victor Cardenas & DJ Adoni",El Incomprendido,4384
3589,2021,Marc Anthony,Un Amor Eterno,4384
3590,2021,Lunay & Anitta,Todo O Nada,4388
3591,2021,Christian Nodal & Banda MS,La Sinverguenza,4391
3592,2021,Carlos Vives + Ricky Martin,Cancion Bonita,4392
3593,2021,Piso 21 x Maluma,Mas de La Una,4442
3594,2021,Calibre 50,Te Volveria A Elegir,4447
3595,2021,El Fantasma,Soy Buen Amigo,4464
3596,2021,Gerardo Ortiz,Tranquilito,4464
3597,2021,Sech & J Balvin,La Luz,4487
3598,2021,Ozuna,La Funka,4502
3599,2021,Kali Uchis & PARTYNEXTDOOR Or SZA,Fue Mejor,4513
3600,2022,Karol G,Provenza,1914
3601,2022,Bad Bunny & Chencho Corleone,Me Porto Bonito,1967
3602,2022,Bad Bunny,Titi Me Pregunto,1974
3603,2022,Bad Bunny,Moscow Mule,2029
3604,2022,Bad Bunny,Efecto,2114
3605,2022,Becky G X Karol G,MAMIII,2668
3606,2022,Bad Bunny & Rauw Alejandro,Party,2815
3607,2022,Bad Bunny & Bomba Estereo,Ojitos Lindos,2846
3608,2022,Bad Bunny,Despues de La Playa,2853
3609,2022,Bad Bunny & Jhay Cortez,Tarot,2925
3610,2022,Bad Bunny,Neverita,2970
3611,2022,Bad Bunny,Un Ratito,2983
3612,2022,Bad Bunny & Tony Dize,La Corriente,3005
3613,2022,Rauw Alejandro & Chencho Corleone,Desesperados,3093
3614,2022,Manuel Turizo,La Bachata,3099
3615,2022,Bizarrap & Quevedo,"Bzrp Music Sessions, Vol. 52",3220
3616,2022,Farruko,Pepas,3268
3617,2022,Bad Bunny,Yonaguni,3336
3618,2022,Rosalia,Despecha,3367
3619,2022,Bad Bunny,Yo No Soy Celoso,3386
3620,2022,Bad Bunny & Jhay Cortez,Dakiti,3393
3621,2022,Bad Bunny,Un Coco,3453
3622,2022,Shakira & Rauw Alejandro,Te Felicito,3482
3623,2022,Anitta,Envolver,3489
3624,2022,Sebastian Yatra,Dos Oruguitas,3490
3625,2022,"Rauw Alejandro, Lyanno & Brray",Lokera,3529
3626,2022,Grupo Firme & Maluma,Cada Quien,3566
3627,2022,Bad Bunny & Buscabulla,Andrea,3599
3628,2022,Ivan Cornejo & Eslabon Armado,La Curiosidad,3617
3629,2022,Bad Bunny & The Marias,Otro Atardecer,3638
3630,2022,Eden Munoz,Chale!,3642
3631,2022,Carlos Vives,"Colombia, Mi Encanto",3649
3632,2022,Sebastian Yatra,Tacones Rojos,3650
3633,2022,Calibre 50,Si Te Pudiera Mentir,3652
3634,2022,Bad Bunny,Dos Mil 16,3670
3635,2022,Karol G x Maldy,Gatubela,3670
3636,2022,Bad Bunny,Aguacero,3674
3637,2022,Bad Bunny,El Apagon,3690
3638,2022,Marca Registrada + Junior H,El Rescate,3703
3639,2022,Christian Nodal,Ya No Somos Ni Seremos,3704
3640,2022,Fuerza Regida X Edgardo Nunez,Billete Grande,3714
3641,2022,Los Lara,Fumando Mota,3721
3642,2022,Romeo Santos,Sus Huellas,3730
3643,2022,La Adictiva & Luis R. Conriquez,JGL,3733
3644,2022,Feid,Normal,3751
3645,2022,Grupo Frontera,No Se Va,3758
3646,2022,Bad Bunny,Un Verano Sin Ti,3763
3647,2022,"Blessd, Justin Quiles & Lenny Tavarez",Medallo,3767
3648,2022,Bad Bunny,Ensename A Bailar,3768
3649,2022,Yahritza y Su Esencia,Soy El Unico,3785
3650,2022,Bad Bunny,Me Fui de Vacaciones,3785
3651,2022,Ivan Cornejo,J.,3807
3652,2022,Daddy Yankee & Bad Bunny,X Ultima Vez,3822
3653,2022,Los Gemelos de Sinaloa X Fuerza Regida,No Le Aflojo,3832
3654,2022,Bad Bunny,Agosto,3855
3655,2022,"Tainy, Bad Bunny & Julieta Venegas",Lo Siento BB:/,3856
3656,2022,Los Gemelos de Sinaloa,Andamos Mejor,3861
3657,2022,"Chris Jedi, Chencho Corleone, Anuel AA & Nengo Flow",La Llevo Al Cielo,3906
3658,2022,Aventura x Bad Bunny,Volvi,3916
3659,2022,Victor Cibrian,En El Radio Un Cochinero,3924
3660,2022,Junior H & Luis R Conriquez,Los Botones Azules,3937
3661,2022,Grupo Firme & Luis Mexia,Calidad,3942
3662,2022,Jhay Cortez,Sensual Bebe,3948
3663,2022,Carin Leon,La Boda del Huitlacoche,3974
3664,2022,Daddy Yankee,Remix,3984
3665,2022,Carin Leon,No Es Por Aca,3984
3666,2022,Marca Registrada,Si Fuera Facil,3997
3667,2022,"Farruko, Victor Cardenas & DJ Adoni",El Incomprendido,4020
3668,2022,Rauw Alejandro,Todo de Ti,4029
3669,2022,Banda MS Featuring Carin Leon,Ojos Cerrados,4031
3670,2022,El Fantasma,Fuera de Servicio,4043
3671,2022,Natti Natasha + Daddy Yankee = Wisin & Yandel,Mayor Que Usted,4046
3672,2022,Peso Pluma X Luis R Conriquez,Siempre Pendientes,4057
3673,2022,Romeo Santos & Justin Timberlake,Sin Fin,4075
3674,2022,Fuerza Regida,Me Acostumbre A Lo Bueno,4076
3675,2022,Ivan Cornejo,Esta Danada,4091
3676,2022,Lenin Ramirez / Fuerza Regida & Banda Renovacion,Se Acabo,4115
3677,2022,"Anuel AA, Myke Towers & Jhay Cortez",Subelo,4116
3678,2022,Sech & DJ Khaled,Borracho,4121
3679,2022,Karol G,Sejodioto,4136
3680,2022,Mau y Ricky & Carin Leon,Llorar y Llorar,4150
3681,2022,Don Omar & Nio Garcia,Se Menea,4155
3682,2022,Rosalia Featuring The Weeknd,La Fama,4159
3683,2022,Rauw Alejandro & Baby Rasta,Punto 40,4167
3684,2022,El Alfa,Gogo Dance,4169
3685,2022,La Fiera de Ojinaga,No Paras de Hacerme Feliz,4205
3686,2022,Eslabon Armado & Ivan Cornejo,Hasta La Muerte,4213
3687,2022,"Rvssian, Rauw Alejandro & Chris Brown",Nostalgico,4233
3688,2022,Nicky Jam,Ojos Rojos,4279
3689,2022,Prince Royce & Maria Becerra,Te Espero,4297
3690,2022,Feid,Feliz Cumpleanos Ferxxo,4322
3691,2022,Shakira + Ozuna,Monotonia,4341
3692,2022,Fuerza Regida,Descansando,4356
3693,2022,Marc Anthony,Mala,4369
3694,2022,Bad Bunny,Te Deseo Lo Mejor,4373
3695,2022,Fuerza Regida X Luis R Conriquez X Calle 24,Los Mire Con Talento,4383
3696,2022,Eladio Carrion X Karol G,No Te Deseo El Mal,4395
3697,2022,Farruko,Nazareno,4396
3698,2022,Ryan Castro,Mujeriego,4407
3699,2022,Jhay Cortez & Anuel AA,Ley Seca,4421
3700,2023,Fuerza Regida X Grupo Frontera,Bebe Dame,2868
3701,2023,Carin Leon X Grupo Frontera,Que Vuelvas,3045
3702,2023,Yandel & Feid,Yandel 150,3178
3703,2023,Peso Pluma X Natanael Cano,PRC,3213
3704,2023,"Gabito Ballesteros, Peso Pluma & Natanael Cano",AMG,3262
3705,2023,Peso Pluma,Por Las Noches,3314
3706,2023,Junior H X Oscar Maydon,Fin de Semana,3368
3707,2023,Fuerza Regida X Natanael Cano,Ch y La Pizza,3382
3708,2023,Bizarrap & Shakira,"Bzrp Music Sessions, Vol. 53",3418
3709,2023,Yng Lvcas x Peso Pluma,La Bebe,3479
3710,2023,Chino Pacas,El Gordo Trae El Mando,3533
3711,2023,Karol G x Shakira,TQG,3538
3712,2023,Junior H x Peso Pluma,El Azul,3573
3713,2023,Fuerza Regida & Peso Pluma,Igualito A Mi Apa,3579
3714,2023,Nengo Flow & Bad Bunny,Gato de Noche,3645
3715,2023,Karol G x Romeo Santos,X Si Volvemos,3662
3716,2023,Grupo Marca Registrada X Grupo Frontera,Di Que Si,3688
3717,2023,Eslabon Armado X Peso Pluma,Ella Baila Sola,3754
3718,2023,Arcangel & Bad Bunny,La Jumpa,3793
3719,2023,Ozuna Featuring Feid,Hey Mor,3871
3720,2023,Bad Bunny & Chencho Corleone,Me Porto Bonito,3909
3721,2023,Chachito Featuring Junior H,En Paris,3938
3722,2023,Bad Bunny,Titi Me Pregunto,3984
3723,2023,Marshmello & Manuel Turizo,El Merengue,4011
3724,2023,Fuerza Regida & Juanpa Salazar,Mi Terre CLN,4018
3725,2023,Karol G,Mientras Me Curo del Cora,4023
3726,2023,Rosalia & Rauw Alejandro,Beso,4025
3727,2023,Karol G,Amargura,4030
3728,2023,Chinito Pacas X Fuerza Regida,Dijeron Que No La Iba A Lograr,4055
3729,2023,Karol G & Ovy On The Drums,Cairo,4075
3730,2023,Feid,Chorrito Pa Las Animas,4081
3731,2023,Eladio Carrion & Bad Bunny,Coco Chanel,4105
3732,2023,La Maquinaria Nortena,Eres Ese Algo,4117
3733,2023,Becky G & Peso Pluma,Chanel,4126
3734,2023,"Anuel AA, Mambo Kingz & DJ Luian",Mas Rica Que Ayer,4150
3735,2023,Grupo Frontera X Bad Bunny,Un x100to,4172
3736,2023,Yuridia & Angela Aguilar,Que Agonia,4196
3737,2023,"codiciado, Jaziel Avilez & Peso Pluma",Ando Enfocado,4211
3738,2023,Feid x Young Miko,Classy 101,4213
3739,2023,Yahritza y Su Esencia x Grupo Frontera,Fragil,4223
3740,2023,Cartel de Santa Featuring La Kelly,Shorty Party,4252
3741,2023,Conjunto Rienda Real x La Pocima Nortena,Sobran Motivos,4255
3742,2023,"Luis R Conriquez, Tony Aguirre & Peso Pluma",El Gavilán,4260
3743,2023,Peso Pluma & Blessd,Las Morras,4328
3744,2023,Rauw Alejandro & Daddy Yankee,Panties y Brasieres,4357
3745,2023,Karol G,Gucci Los Panos,4384
3746,2023,Myke Towers & Daddy Yankee,Ulala,4391
3747,2023,Grupo Frontera,No Se Va,4406
3748,2023,Junior H x Gabito Ballesteros x Peso Pluma,El Tsurito,4407
3749,2023,Manuel Turizo,La Bachata,4413
3750,2023,Grupo Firme X Gerardo Coronel,Que Onda Perdida,4413
3751,2023,Shakira + Ozuna,Monotonia,4415
3752,2023,Karol G x Maldy,Gatubela,4421
3753,2023,Fuerza Regida X Grupo Frontera,911 (En Vivo),4500
3754,2023,Rauw Alejandro & Baby Rasta,Punto 40,4505
3755,2023,Romeo Santos & Rosalia,El Panuelo,4519
3756,2023,Junior H Con Banda,El Hijo Mayor,4540
3757,2023,Peso Pluma & Jasiel Nunez,Rosa Pastel,4546
3758,2023,Eslabon Armado & Luis R Conriquez,Asi Lo Quiso Dios,4573
3759,2023,"Gerardo Coronel ""El Jerry""",Te Felicito,4593
3760,2023,Karol G & Carla Morrison,Manana Sera Bonito,4603
3761,2023,Bad Bunny,Where She Goes,4666
3762,2023,Peso Pluma & Raul Vega,El Belicon,4671
3763,2023,"Jhayco, Feid & Sech",En La de Ella,4673
3764,2023,Fuerza Regida,TQM,4682
3765,2023,Ovy On The Drums & Peso Pluma,El Hechizo,4684
3766,2023,Ivan Cornejo,La Ultima Vez,4691
3767,2023,codiciado,V.A.M.C. (Vamos Aclarando Muchas Cosas) [En Vivo],4691
3768,2023,Karol G,Tus Gafitas,4693
3769,2023,Feid,Feliz Cumpleanos Ferxxo,4742
3770,2023,Eden Munoz X Junior H,Abcdario,4744
3771,2023,Shakira,Acrostico,4748
3772,2023,Wisin & Yandel + Rosalia,Besos Moja2,4750
3773,2023,"Los Rojos, Duelo & Oscar Ivan Trevino",A Mi Me Gustas Tu,4755
3774,2023,Eslabon Armado & Grupo Frontera,Quedate Conmigo,4757
3775,2023,Tony Aguirre X Los Dareyes de La Sierra X Luis R Conriquez,Malas Rachas (En Vivo),4763
3776,2023,Fuerza Regida X Edgardo Nunez,Billete Grande,4766
3777,2023,Julion Alvarez y Su Norteno Banda,Que Te Vaya Bien,4769
3778,2023,Peso Pluma,Bye,4785
3779,2023,Junior H & Gabito Ballesteros,Vamos Para Arriba,4804
3780,2023,Bellakath,Gatita,4805
3781,2023,Bizarrap & Peso Pluma,"Bzrp Music Sessions, Vol. 55",4810
3782,2023,"Rauw Alejandro, Lyanno & Brray",Lokera,4816
3783,2023,Rosalia,Despecha,4826
3784,2023,Karol G & Quevedo,Pero Tu,4834
3785,2023,Grupo Marca Registrada & Luis R Conriquez,Puro Campeon,4843
3786,2023,Karol G,Besties,4849
3787,2023,Natanael Cano,Pacas de Billetes,4849
3788,2023,Manuel Turizo & Maria Becerra,Extasis,4911
