,date,rank,artist,song,year
48,2016-10-30,49,Kings Of Leon,Eyes On You,2016
49,2016-10-30,50,Banks,Gemini Feed,2016
0,2016-11-06,1,twenty one pilots,Heathens,2016
1,2016-11-06,2,twenty one pilots,Ride,2016
2,2016-11-06,3,X Ambassadors,Unsteady,2016
3,2016-11-06,4,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
4,2016-11-06,5,Coldplay,Hymn For The Weekend,2016
5,2016-11-06,6,Fitz And The Tantrums,HandClap,2016
6,2016-11-06,7,Disturbed,The Sound Of Silence,2016
7,2016-11-06,8,The Lumineers,Ophelia,2016
8,2016-11-06,9,Bastille,Good Grief,2016
9,2016-11-06,10,Kings Of Leon,Waste A Moment,2016
10,2016-11-06,11,Blink-182,She's Out Of Her Mind,2016
11,2016-11-06,12,"Alex Da Kid Featuring X Ambassadors, Elle King & Wiz Khalifa",Not Easy,2016
12,2016-11-06,13,Zach Williams,Chain Breaker,2016
13,2016-11-06,14,Green Day,Bang Bang,2016
14,2016-11-06,15,Red Hot Chili Peppers,Dark Necessities,2016
15,2016-11-06,16,Skillet,Feel Invincible,2016
16,2016-11-06,17,twenty one pilots,Cancer,2016
17,2016-11-06,18,Beck,Wow,2016
18,2016-11-06,19,The Head And The Heart,All We Ever Knew,2016
19,2016-11-06,20,Avenged Sevenfold,The Stage,2016
20,2016-11-06,21,Judah & The Lion,Take It All Back,2016
21,2016-11-06,22,Phantogram,You Don't Get Me High Anymore,2016
22,2016-11-06,23,Metallica,Moth Into Flame,2016
23,2016-11-06,24,The Lumineers,Cleopatra,2016
24,2016-11-06,25,Highly Suspect,My Name Is Human,2016
25,2016-11-06,26,Five Finger Death Punch,I Apologize,2016
26,2016-11-06,27,The Pretty Reckless,Take Me Down,2016
27,2016-11-06,28,Panic! At The Disco,Bohemian Rhapsody,2016
28,2016-11-06,29,Korn,Rotting In Vain,2016
29,2016-11-06,30,Grouplove,Welcome To Your Life,2016
30,2016-11-06,31,Saint Motel,Move,2016
31,2016-11-06,32,Jimmy Eat World,Sure And Certain,2016
32,2016-11-06,33,Glass Animals,Life Itself,2016
33,2016-11-06,34,Empire Of The Sun,High And Low,2016
34,2016-11-06,35,Kings Of Leon,Walls,2016
35,2016-11-06,36,Kings Of Leon,Reverend,2016
36,2016-11-06,37,Bon Iver,"33 ""GOD""",2016
37,2016-11-06,38,Kings Of Leon,Find Me,2016
38,2016-11-06,39,Metallica,Hardwired,2016
39,2016-11-06,40,Disturbed,Open Your Eyes,2016
40,2016-11-06,41,Blue October,Home,2016
41,2016-11-06,42,Kings Of Leon,Around The World,2016
42,2016-11-06,43,Thrice,Black Honey,2016
43,2016-11-06,44,The Afters,Battles,2016
44,2016-11-06,45,Ghost,Square Hammer,2016
45,2016-11-06,46,COIN,Talk Too Much,2016
46,2016-11-06,47,Bon Iver,22 (OVER SooN),2016
47,2016-11-06,48,Red Hot Chili Peppers,Go Robot,2016
48,2016-11-06,49,BORNS,American Money,2016
49,2016-11-06,50,Green Day,Still Breathing,2016
0,2016-11-13,1,twenty one pilots,Heathens,2016
1,2016-11-13,2,twenty one pilots,Ride,2016
2,2016-11-13,3,X Ambassadors,Unsteady,2016
3,2016-11-13,4,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
4,2016-11-13,5,Coldplay,Hymn For The Weekend,2016
5,2016-11-13,6,Fitz And The Tantrums,HandClap,2016
6,2016-11-13,7,Disturbed,The Sound Of Silence,2016
7,2016-11-13,8,The Lumineers,Ophelia,2016
8,2016-11-13,9,Bastille,Good Grief,2016
9,2016-11-13,10,Zach Williams,Chain Breaker,2016
10,2016-11-13,11,Kings Of Leon,Waste A Moment,2016
11,2016-11-13,12,Avenged Sevenfold,The Stage,2016
12,2016-11-13,13,Green Day,Bang Bang,2016
13,2016-11-13,14,Skillet,Feel Invincible,2016
14,2016-11-13,15,Metallica,"Atlas, Rise!",2016
15,2016-11-13,16,Judah & The Lion,Take It All Back,2016
16,2016-11-13,17,The Head And The Heart,All We Ever Knew,2016
17,2016-11-13,18,twenty one pilots,Cancer,2016
18,2016-11-13,19,Highly Suspect,My Name Is Human,2016
19,2016-11-13,20,Beck,Wow,2016
20,2016-11-13,21,Metallica,Moth Into Flame,2016
21,2016-11-13,22,The Lumineers,Cleopatra,2016
22,2016-11-13,23,Blink-182,She's Out Of Her Mind,2016
23,2016-11-13,24,Empire Of The Sun,High And Low,2016
24,2016-11-13,25,Five Finger Death Punch,I Apologize,2016
25,2016-11-13,26,Phantogram,You Don't Get Me High Anymore,2016
26,2016-11-13,27,Panic! At The Disco,Bohemian Rhapsody,2016
27,2016-11-13,28,Grouplove,Welcome To Your Life,2016
28,2016-11-13,29,"Alex Da Kid Featuring X Ambassadors, Elle King & Wiz Khalifa",Not Easy,2016
29,2016-11-13,30,Saint Motel,Move,2016
30,2016-11-13,31,The Pretty Reckless,Take Me Down,2016
31,2016-11-13,32,Glass Animals,Life Itself,2016
32,2016-11-13,33,Disturbed,Open Your Eyes,2016
33,2016-11-13,34,Ghost,Square Hammer,2016
34,2016-11-13,35,Korn,Rotting In Vain,2016
35,2016-11-13,36,Jimmy Eat World,Sure And Certain,2016
36,2016-11-13,37,Avenged Sevenfold,God Damn,2016
37,2016-11-13,38,Metallica,Hardwired,2016
38,2016-11-13,39,Thrice,Black Honey,2016
39,2016-11-13,40,Red Hot Chili Peppers,Go Robot,2016
40,2016-11-13,41,COIN,Talk Too Much,2016
41,2016-11-13,42,Blue October,Home,2016
42,2016-11-13,43,The Afters,Battles,2016
43,2016-11-13,44,Skillet,Stars,2016
44,2016-11-13,45,Green Day,Still Breathing,2016
45,2016-11-13,46,The Strumbellas,We Don't Know,2016
46,2016-11-13,47,Volbeat,Seal The Deal,2016
47,2016-11-13,48,NEEDTOBREATHE,Testify,2016
48,2016-11-13,49,Bon Iver,"33 ""GOD""",2016
49,2016-11-13,50,Avenged Sevenfold,Paradigm,2016
0,2016-11-20,1,twenty one pilots,Heathens,2016
1,2016-11-20,2,X Ambassadors,Unsteady,2016
2,2016-11-20,3,twenty one pilots,Ride,2016
3,2016-11-20,4,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
4,2016-11-20,5,Coldplay,Hymn For The Weekend,2016
5,2016-11-20,6,Fitz And The Tantrums,HandClap,2016
6,2016-11-20,7,Disturbed,The Sound Of Silence,2016
7,2016-11-20,8,The Lumineers,Ophelia,2016
8,2016-11-20,9,Bastille,Good Grief,2016
9,2016-11-20,10,Zach Williams,Chain Breaker,2016
10,2016-11-20,11,Kings Of Leon,Waste A Moment,2016
11,2016-11-20,12,Skillet,Feel Invincible,2016
12,2016-11-20,13,The Head And The Heart,All We Ever Knew,2016
13,2016-11-20,14,Judah & The Lion,Take It All Back,2016
14,2016-11-20,15,Highly Suspect,My Name Is Human,2016
15,2016-11-20,16,Metallica,"Atlas, Rise!",2016
16,2016-11-20,17,The Lumineers,Cleopatra,2016
17,2016-11-20,18,Green Day,Bang Bang,2016
18,2016-11-20,19,twenty one pilots,Cancer,2016
19,2016-11-20,20,Leonard Cohen,Hallelujah,2016
20,2016-11-20,21,Five Finger Death Punch,I Apologize,2016
21,2016-11-20,22,Blink-182,She's Out Of Her Mind,2016
22,2016-11-20,23,Avenged Sevenfold,The Stage,2016
23,2016-11-20,24,Grouplove,Welcome To Your Life,2016
24,2016-11-20,25,"Alex Da Kid Featuring X Ambassadors, Elle King & Wiz Khalifa",Not Easy,2016
25,2016-11-20,26,Metallica,Moth Into Flame,2016
26,2016-11-20,27,Empire Of The Sun,High And Low,2016
27,2016-11-20,28,Panic! At The Disco,Bohemian Rhapsody,2016
28,2016-11-20,29,Phantogram,You Don't Get Me High Anymore,2016
29,2016-11-20,30,Saint Motel,Move,2016
30,2016-11-20,31,Green Day,Still Breathing,2016
31,2016-11-20,32,Disturbed,Open Your Eyes,2016
32,2016-11-20,33,The Pretty Reckless,Take Me Down,2016
33,2016-11-20,34,Bon Jovi,This House Is Not For Sale,2016
34,2016-11-20,35,Glass Animals,Life Itself,2016
35,2016-11-20,36,Ghost,Square Hammer,2016
36,2016-11-20,37,COIN,Talk Too Much,2016
37,2016-11-20,38,Skillet,Stars,2016
38,2016-11-20,39,Jimmy Eat World,Sure And Certain,2016
39,2016-11-20,40,Thrice,Black Honey,2016
40,2016-11-20,41,The Strumbellas,We Don't Know,2016
41,2016-11-20,42,Red Hot Chili Peppers,Go Robot,2016
42,2016-11-20,43,Volbeat,Seal The Deal,2016
43,2016-11-20,44,Blue October,Home,2016
44,2016-11-20,45,The Afters,Battles,2016
45,2016-11-20,46,Metallica,Hardwired,2016
46,2016-11-20,47,Starset,Monster,2016
47,2016-11-20,48,Korn,Rotting In Vain,2016
48,2016-11-20,49,Bullet For My Valentine,Don't Need You,2016
49,2016-11-20,50,NEEDTOBREATHE,Testify,2016
0,2016-11-27,1,twenty one pilots,Heathens,2016
1,2016-11-27,2,X Ambassadors,Unsteady,2016
2,2016-11-27,3,twenty one pilots,Ride,2016
3,2016-11-27,4,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
4,2016-11-27,5,Leonard Cohen,Hallelujah,2016
5,2016-11-27,6,Coldplay,Hymn For The Weekend,2016
6,2016-11-27,7,Fitz And The Tantrums,HandClap,2016
7,2016-11-27,8,Disturbed,The Sound Of Silence,2016
8,2016-11-27,9,The Lumineers,Ophelia,2016
9,2016-11-27,10,Jeff Buckley,Hallelujah,2016
10,2016-11-27,11,The xx,On Hold,2016
11,2016-11-27,12,John Mayer,Love On The Weekend,2016
12,2016-11-27,13,Zach Williams,Chain Breaker,2016
13,2016-11-27,14,Bastille,Good Grief,2016
14,2016-11-27,15,Kings Of Leon,Waste A Moment,2016
15,2016-11-27,16,Rufus Wainwright,Hallelujah,2016
16,2016-11-27,17,Skillet,Feel Invincible,2016
17,2016-11-27,18,Judah & The Lion,Take It All Back,2016
18,2016-11-27,19,The Head And The Heart,All We Ever Knew,2016
19,2016-11-27,20,Highly Suspect,My Name Is Human,2016
20,2016-11-27,21,The Lumineers,Cleopatra,2016
21,2016-11-27,22,Leonard Cohen,You Want It Darker,2016
22,2016-11-27,23,twenty one pilots,Cancer,2016
23,2016-11-27,24,Blink-182,She's Out Of Her Mind,2016
24,2016-11-27,25,Leonard Cohen,Suzanne,2016
25,2016-11-27,26,Five Finger Death Punch,I Apologize,2016
26,2016-11-27,27,Metallica,"Atlas, Rise!",2016
27,2016-11-27,28,Green Day,Bang Bang,2016
28,2016-11-27,29,Grouplove,Welcome To Your Life,2016
29,2016-11-27,30,Green Day,Still Breathing,2016
30,2016-11-27,31,Metallica,Moth Into Flame,2016
31,2016-11-27,32,Empire Of The Sun,High And Low,2016
32,2016-11-27,33,Avenged Sevenfold,The Stage,2016
33,2016-11-27,34,"Alex Da Kid Featuring X Ambassadors, Elle King & Wiz Khalifa",Not Easy,2016
34,2016-11-27,35,Panic! At The Disco,Bohemian Rhapsody,2016
35,2016-11-27,36,Saint Motel,Move,2016
36,2016-11-27,37,Disturbed,Open Your Eyes,2016
37,2016-11-27,38,NEEDTOBREATHE,Testify,2016
38,2016-11-27,39,COIN,Talk Too Much,2016
39,2016-11-27,40,Ghost,Square Hammer,2016
40,2016-11-27,41,Billy Gilman,The Show Must Go On,2016
41,2016-11-27,42,Coldplay,Everglow,2016
42,2016-11-27,43,Skillet,Stars,2016
43,2016-11-27,44,The Strumbellas,We Don't Know,2016
44,2016-11-27,45,Red Hot Chili Peppers,Go Robot,2016
45,2016-11-27,46,The Lumineers,Sleep On The Floor,2016
46,2016-11-27,47,Sting,I Can't Stop Thinking About You,2016
47,2016-11-27,48,Metallica,Hardwired,2016
48,2016-11-27,49,Jimmy Eat World,Sure And Certain,2016
49,2016-11-27,50,Thrice,Black Honey,2016
0,2016-12-25,1,twenty one pilots,Heathens,2016
1,2016-12-25,2,X Ambassadors,Unsteady,2016
2,2016-12-25,3,twenty one pilots,Ride,2016
3,2016-12-25,4,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
4,2016-12-25,5,Fitz And The Tantrums,HandClap,2016
5,2016-12-25,6,Coldplay,Hymn For The Weekend,2016
6,2016-12-25,7,The Lumineers,Ophelia,2016
7,2016-12-25,8,KALEO,Way Down We Go,2016
8,2016-12-25,9,OK Go,The One Moment,2016
9,2016-12-25,10,The 1975,Somebody Else,2016
10,2016-12-25,11,John Mayer,Love On The Weekend,2016
11,2016-12-25,12,Kings Of Leon,Waste A Moment,2016
12,2016-12-25,13,Judah & The Lion,Take It All Back,2016
13,2016-12-25,14,Highly Suspect,My Name Is Human,2016
14,2016-12-25,15,The Lumineers,Cleopatra,2016
15,2016-12-25,16,Green Day,Still Breathing,2016
16,2016-12-25,17,The xx,On Hold,2016
17,2016-12-25,18,Zach Williams,Chain Breaker,2016
18,2016-12-25,19,Bastille,Good Grief,2016
19,2016-12-25,20,Blink-182,She's Out Of Her Mind,2016
20,2016-12-25,21,The Lumineers,Sleep On The Floor,2016
21,2016-12-25,22,Five Finger Death Punch,I Apologize,2016
22,2016-12-25,23,Florence + The Machine,Stand By Me,2016
23,2016-12-25,24,Empire Of The Sun,High And Low,2016
24,2016-12-25,25,"Alex Da Kid Featuring X Ambassadors, Elle King & Wiz Khalifa",Not Easy,2016
25,2016-12-25,26,Ryan Adams,Do You Still Love Me?,2016
26,2016-12-25,27,twenty one pilots,Cancer,2016
27,2016-12-25,28,Rag'n'Bone Man,Human,2016
28,2016-12-25,29,Metallica,"Atlas, Rise!",2016
29,2016-12-25,30,Ghost,Square Hammer,2016
30,2016-12-25,31,Grouplove,Welcome To Your Life,2016
31,2016-12-25,32,Saint Motel,Move,2016
32,2016-12-25,33,Avenged Sevenfold,The Stage,2016
33,2016-12-25,34,Red Hot Chili Peppers,Go Robot,2016
34,2016-12-25,35,Josh Gallagher & Adam Levine,Smooth,2016
35,2016-12-25,36,Metallica,Moth Into Flame,2016
36,2016-12-25,37,Maggie Rogers,Alaska,2016
37,2016-12-25,38,The Revivalists,Wish I Knew You,2016
38,2016-12-25,39,COIN,Talk Too Much,2016
39,2016-12-25,40,Panic! At The Disco,Bohemian Rhapsody,2016
40,2016-12-25,41,Thrice,Black Honey,2016
41,2016-12-25,42,Volbeat,Seal The Deal,2016
42,2016-12-25,43,The Lumineers,Angela,2016
43,2016-12-25,44,Green Day,Bang Bang,2016
44,2016-12-25,45,Jimmy Eat World,Sure And Certain,2016
45,2016-12-25,46,The Strumbellas,We Don't Know,2016
46,2016-12-25,47,Metallica,Hardwired,2016
47,2016-12-25,48,Bishop Briggs,Wild Horses,2016
48,2016-12-25,49,Shinedown,How Did You Love,2016
49,2016-12-25,50,Andrew McMahon In The Wilderness,Fire Escape,2016
0,2016-12-04,1,twenty one pilots,Heathens,2016
1,2016-12-04,2,X Ambassadors,Unsteady,2016
2,2016-12-04,3,twenty one pilots,Ride,2016
3,2016-12-04,4,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
4,2016-12-04,5,John Mayer,Love On The Weekend,2016
5,2016-12-04,6,Fitz And The Tantrums,HandClap,2016
6,2016-12-04,7,Coldplay,Hymn For The Weekend,2016
7,2016-12-04,8,The Lumineers,Ophelia,2016
8,2016-12-04,9,The xx,On Hold,2016
9,2016-12-04,10,Kings Of Leon,Waste A Moment,2016
10,2016-12-04,11,The Lumineers,Sleep On The Floor,2016
11,2016-12-04,12,Zach Williams,Chain Breaker,2016
12,2016-12-04,13,Bastille,Good Grief,2016
13,2016-12-04,14,The Lumineers,Cleopatra,2016
14,2016-12-04,15,Highly Suspect,My Name Is Human,2016
15,2016-12-04,16,Metallica,"Atlas, Rise!",2016
16,2016-12-04,17,Metallica,Hardwired,2016
17,2016-12-04,18,Metallica,Moth Into Flame,2016
18,2016-12-04,19,Judah & The Lion,Take It All Back,2016
19,2016-12-04,20,The Head And The Heart,All We Ever Knew,2016
20,2016-12-04,21,Leonard Cohen,Hallelujah,2016
21,2016-12-04,22,twenty one pilots,Cancer,2016
22,2016-12-04,23,Jeff Buckley,Hallelujah,2016
23,2016-12-04,24,Five Finger Death Punch,I Apologize,2016
24,2016-12-04,25,Green Day,Still Breathing,2016
25,2016-12-04,26,Blink-182,She's Out Of Her Mind,2016
26,2016-12-04,27,Green Day,Bang Bang,2016
27,2016-12-04,28,Metallica,Now That We're Dead,2016
28,2016-12-04,29,Grouplove,Welcome To Your Life,2016
29,2016-12-04,30,Empire Of The Sun,High And Low,2016
30,2016-12-04,31,Avenged Sevenfold,The Stage,2016
31,2016-12-04,32,Metallica,Spit Out The Bone,2016
32,2016-12-04,33,Panic! At The Disco,Bohemian Rhapsody,2016
33,2016-12-04,34,"Alex Da Kid Featuring X Ambassadors, Elle King & Wiz Khalifa",Not Easy,2016
34,2016-12-04,35,Saint Motel,Move,2016
35,2016-12-04,36,The Lumineers,Angela,2016
36,2016-12-04,37,Disturbed,Open Your Eyes,2016
37,2016-12-04,38,Ghost,Square Hammer,2016
38,2016-12-04,39,COIN,Talk Too Much,2016
39,2016-12-04,40,Red Hot Chili Peppers,Go Robot,2016
40,2016-12-04,41,NEEDTOBREATHE,Testify,2016
41,2016-12-04,42,Aaron Gibson,Hurt,2016
42,2016-12-04,43,The Strumbellas,We Don't Know,2016
43,2016-12-04,44,Thrice,Black Honey,2016
44,2016-12-04,45,Metallica,Halo On Fire,2016
45,2016-12-04,46,Volbeat,Seal The Deal,2016
46,2016-12-04,47,The Pretty Reckless,Take Me Down,2016
47,2016-12-04,48,Metallica,Confusion,2016
48,2016-12-04,49,Andrew McMahon In The Wilderness,Fire Escape,2016
49,2016-12-04,50,The Score,Unstoppable,2016
0,2016-12-11,1,twenty one pilots,Heathens,2016
1,2016-12-11,2,X Ambassadors,Unsteady,2016
2,2016-12-11,3,twenty one pilots,Ride,2016
3,2016-12-11,4,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
4,2016-12-11,5,Fitz And The Tantrums,HandClap,2016
5,2016-12-11,6,Coldplay,Hymn For The Weekend,2016
6,2016-12-11,7,The Lumineers,Ophelia,2016
7,2016-12-11,8,The xx,On Hold,2016
8,2016-12-11,9,John Mayer,Love On The Weekend,2016
9,2016-12-11,10,Kings Of Leon,Waste A Moment,2016
10,2016-12-11,11,OK Go,The One Moment,2016
11,2016-12-11,12,Highly Suspect,My Name Is Human,2016
12,2016-12-11,13,The Lumineers,Cleopatra,2016
13,2016-12-11,14,Judah & The Lion,Take It All Back,2016
14,2016-12-11,15,Zach Williams,Chain Breaker,2016
15,2016-12-11,16,Bastille,Good Grief,2016
16,2016-12-11,17,The Head And The Heart,All We Ever Knew,2016
17,2016-12-11,18,The Lumineers,Sleep On The Floor,2016
18,2016-12-11,19,Green Day,Still Breathing,2016
19,2016-12-11,20,Five Finger Death Punch,I Apologize,2016
20,2016-12-11,21,Blink-182,She's Out Of Her Mind,2016
21,2016-12-11,22,twenty one pilots,Cancer,2016
22,2016-12-11,23,Metallica,"Atlas, Rise!",2016
23,2016-12-11,24,Grouplove,Welcome To Your Life,2016
24,2016-12-11,25,Empire Of The Sun,High And Low,2016
25,2016-12-11,26,Metallica,Moth Into Flame,2016
26,2016-12-11,27,Green Day,Bang Bang,2016
27,2016-12-11,28,"Alex Da Kid Featuring X Ambassadors, Elle King & Wiz Khalifa",Not Easy,2016
28,2016-12-11,29,Avenged Sevenfold,The Stage,2016
29,2016-12-11,30,Saint Motel,Move,2016
30,2016-12-11,31,Florence + The Machine,Stand By Me,2016
31,2016-12-11,32,Metallica,Hardwired,2016
32,2016-12-11,33,COIN,Talk Too Much,2016
33,2016-12-11,34,Ghost,Square Hammer,2016
34,2016-12-11,35,Rag'n'Bone Man,Human,2016
35,2016-12-11,36,Panic! At The Disco,Bohemian Rhapsody,2016
36,2016-12-11,37,Red Hot Chili Peppers,Go Robot,2016
37,2016-12-11,38,Disturbed,Open Your Eyes,2016
38,2016-12-11,39,The Revivalists,Wish I Knew You,2016
39,2016-12-11,40,The Strumbellas,We Don't Know,2016
40,2016-12-11,41,Thrice,Black Honey,2016
41,2016-12-11,42,The Lumineers,Angela,2016
42,2016-12-11,43,Volbeat,Seal The Deal,2016
43,2016-12-11,44,Jimmy Eat World,Sure And Certain,2016
44,2016-12-11,45,Bishop Briggs,Wild Horses,2016
45,2016-12-11,46,NEEDTOBREATHE,Testify,2016
46,2016-12-11,47,Andrew McMahon In The Wilderness,Fire Escape,2016
47,2016-12-11,48,Metallica,Now That We're Dead,2016
48,2016-12-11,49,The Pretty Reckless,Take Me Down,2016
49,2016-12-11,50,Metallica,Spit Out The Bone,2016
0,2016-12-18,1,twenty one pilots,Heathens,2016
1,2016-12-18,2,X Ambassadors,Unsteady,2016
2,2016-12-18,3,twenty one pilots,Ride,2016
3,2016-12-18,4,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
4,2016-12-18,5,Fitz And The Tantrums,HandClap,2016
5,2016-12-18,6,Coldplay,Hymn For The Weekend,2016
6,2016-12-18,7,The xx,On Hold,2016
7,2016-12-18,8,The Lumineers,Ophelia,2016
8,2016-12-18,9,John Mayer,Love On The Weekend,2016
9,2016-12-18,10,Kings Of Leon,Waste A Moment,2016
10,2016-12-18,11,OK Go,The One Moment,2016
11,2016-12-18,12,Highly Suspect,My Name Is Human,2016
12,2016-12-18,13,Judah & The Lion,Take It All Back,2016
13,2016-12-18,14,The Lumineers,Cleopatra,2016
14,2016-12-18,15,Florence + The Machine,Stand By Me,2016
15,2016-12-18,16,The Head And The Heart,All We Ever Knew,2016
16,2016-12-18,17,Zach Williams,Chain Breaker,2016
17,2016-12-18,18,Green Day,Still Breathing,2016
18,2016-12-18,19,Imagine Dragons,Levitate,2016
19,2016-12-18,20,The Rolling Stones,Ride 'Em On Down,2016
20,2016-12-18,21,Bastille,Good Grief,2016
21,2016-12-18,22,Brendan Fletcher,Angel,2016
22,2016-12-18,23,The Lumineers,Sleep On The Floor,2016
23,2016-12-18,24,Blink-182,She's Out Of Her Mind,2016
24,2016-12-18,25,Five Finger Death Punch,I Apologize,2016
25,2016-12-18,26,Grouplove,Welcome To Your Life,2016
26,2016-12-18,27,Empire Of The Sun,High And Low,2016
27,2016-12-18,28,twenty one pilots,Cancer,2016
28,2016-12-18,29,"Alex Da Kid Featuring X Ambassadors, Elle King & Wiz Khalifa",Not Easy,2016
29,2016-12-18,30,Metallica,"Atlas, Rise!",2016
30,2016-12-18,31,Saint Motel,Move,2016
31,2016-12-18,32,Ghost,Square Hammer,2016
32,2016-12-18,33,Metallica,Moth Into Flame,2016
33,2016-12-18,34,Avenged Sevenfold,The Stage,2016
34,2016-12-18,35,COIN,Talk Too Much,2016
35,2016-12-18,36,Rag'n'Bone Man,Human,2016
36,2016-12-18,37,Red Hot Chili Peppers,Go Robot,2016
37,2016-12-18,38,Regina Spektor Featuring Ben Folds,Dear Theodosia,2016
38,2016-12-18,39,Green Day,Bang Bang,2016
39,2016-12-18,40,Panic! At The Disco,Bohemian Rhapsody,2016
40,2016-12-18,41,The Revivalists,Wish I Knew You,2016
41,2016-12-18,42,Bishop Briggs,Wild Horses,2016
42,2016-12-18,43,Thrice,Black Honey,2016
43,2016-12-18,44,Volbeat,Seal The Deal,2016
44,2016-12-18,45,The Lumineers,Angela,2016
45,2016-12-18,46,Metallica,Hardwired,2016
46,2016-12-18,47,The Strumbellas,We Don't Know,2016
47,2016-12-18,48,Jimmy Eat World,Sure And Certain,2016
48,2016-12-18,49,The Rolling Stones,Just Your Fool,2016
49,2016-12-18,50,NEEDTOBREATHE,Testify,2016
0,2017-01-08,1,twenty one pilots,Heathens,2017
1,2017-01-08,2,twenty one pilots,Ride,2017
2,2017-01-08,3,X Ambassadors,Unsteady,2017
3,2017-01-08,4,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2017
4,2017-01-08,5,Fitz And The Tantrums,HandClap,2017
5,2017-01-08,6,KALEO,Way Down We Go,2017
6,2017-01-08,7,The Lumineers,Ophelia,2017
7,2017-01-08,8,The 1975,Somebody Else,2017
8,2017-01-08,9,OK Go,The One Moment,2017
9,2017-01-08,10,Judah & The Lion,Take It All Back,2017
10,2017-01-08,11,Zach Williams,Chain Breaker,2017
11,2017-01-08,12,twenty one pilots,Heavydirtysoul,2017
12,2017-01-08,13,Kings Of Leon,Waste A Moment,2017
13,2017-01-08,14,Highly Suspect,My Name Is Human,2017
14,2017-01-08,15,John Mayer,Love On The Weekend,2017
15,2017-01-08,16,twenty one pilots,Cancer,2017
